name,longitude,latitude,prov,date
Cardamine diphylla (Michx.) Alph.Wood,-75.084073,42.111412,gbif,2019-05-09
Cardamine diphylla (Michx.) Alph.Wood,-79.357395,44.021169,gbif,2019-05-24
Cardamine diphylla (Michx.) Alph.Wood,-75.061465,42.076732,gbif,2019-05-09
Cardamine diphylla (Michx.) Alph.Wood,-73.012908,41.941229,gbif,2019-05-08
Cardamine diphylla (Michx.) Alph.Wood,-72.385607,43.797096,gbif,2019-05-08
Cardamine diphylla (Michx.) Alph.Wood,-83.063309,46.526011,gbif,2019-05-26
Cardamine diphylla (Michx.) Alph.Wood,-78.608597,44.152997,gbif,2019-05-26
Cardamine diphylla (Michx.) Alph.Wood,-77.113708,44.361275,gbif,2019-05-04
Cardamine diphylla (Michx.) Alph.Wood,-79.875557,43.293056,gbif,2019-05-04
Cardamine diphylla (Michx.) Alph.Wood,-73.564633,41.216898,gbif,2019-05-04
Cardamine diphylla (Michx.) Alph.Wood,-76.042373,44.506792,gbif,2019-05-07
Cardamine diphylla (Michx.) Alph.Wood,-75.030862,42.034078,gbif,2019-05-09
Cardamine diphylla (Michx.) Alph.Wood,-79.955867,43.450993,gbif,2019-05-18
Cardamine diphylla (Michx.) Alph.Wood,-72.758453,43.556858,gbif,2019-05-23
Cardamine diphylla (Michx.) Alph.Wood,-73.012786,44.404658,gbif,2019-05-10
Cardamine diphylla (Michx.) Alph.Wood,-75.139257,42.198212,gbif,2019-05-08
Cardamine diphylla (Michx.) Alph.Wood,-79.957285,44.820478,gbif,2019-05-18
Cardamine diphylla (Michx.) Alph.Wood,-72.418962,44.314905,gbif,2019-05-17
Cardamine diphylla (Michx.) Alph.Wood,-80.16743,40.950914,gbif,2019-05-01
Cardamine diphylla (Michx.) Alph.Wood,-72.324859,43.68874,gbif,2019-05-03
Cardamine diphylla (Michx.) Alph.Wood,-72.384048,43.863842,gbif,2019-05-08
Cardamine diphylla (Michx.) Alph.Wood,-87.076385,46.381737,gbif,2019-05-10
Cardamine diphylla (Michx.) Alph.Wood,-72.351601,43.645834,gbif,2019-05-17
Cardamine diphylla (Michx.) Alph.Wood,-72.252326,43.817697,gbif,2019-05-30
Cardamine diphylla (Michx.) Alph.Wood,-76.453522,42.456544,gbif,2019-05-04
Cardamine diphylla (Michx.) Alph.Wood,-78.041178,44.1242,gbif,2019-05-16
Cardamine diphylla (Michx.) Alph.Wood,-72.351879,43.712629,gbif,2019-05-21
Cardamine diphylla (Michx.) Alph.Wood,-76.453522,42.456544,gbif,2019-05-04
Cardamine diphylla (Michx.) Alph.Wood,-81.672114,42.97519,gbif,2019-05-11
Cardamine diphylla (Michx.) Alph.Wood,-78.833183,43.916908,gbif,2019-05-24
Cardamine diphylla (Michx.) Alph.Wood,-79.649284,38.591596,gbif,2019-05-11
Cardamine diphylla (Michx.) Alph.Wood,-80.594186,43.403803,gbif,2019-05-31
Cardamine diphylla (Michx.) Alph.Wood,-79.954343,43.450428,gbif,2019-05-24
Cardamine diphylla (Michx.) Alph.Wood,-74.142144,42.230888,gbif,2019-05-11
Cardamine diphylla (Michx.) Alph.Wood,-75.674621,45.354583,gbif,2019-05-07
Cardamine diphylla (Michx.) Alph.Wood,-72.697434,44.887125,gbif,2019-05-05
Cardamine diphylla (Michx.) Alph.Wood,-75.03096,42.033997,gbif,2019-05-09
Cardamine diphylla (Michx.) Alph.Wood,-75.912778,45.541667,gbif,2019-05-17
Cardamine diphylla (Michx.) Alph.Wood,-79.136276,43.833723,gbif,2019-05-17
Cardamine diphylla (Michx.) Alph.Wood,-72.37162,43.880539,gbif,2019-05-22
Cardamine diphylla (Michx.) Alph.Wood,-85.744583,45.050573,gbif,2019-05-07
Cardamine diphylla (Michx.) Alph.Wood,-78.738015,44.742244,gbif,2019-05-12
Cardamine diphylla (Michx.) Alph.Wood,-75.02884,42.035175,gbif,2019-05-09
Cardamine diphylla (Michx.) Alph.Wood,-73.23728,42.358803,gbif,2019-05-06
Cardamine diphylla (Michx.) Alph.Wood,-73.483746,42.473851,gbif,2019-05-05
Cardamine diphylla (Michx.) Alph.Wood,-78.910834,45.23253,gbif,2019-05-24
Cardamine diphylla (Michx.) Alph.Wood,-75.892507,45.568963,gbif,2019-05-16
Cardamine diphylla (Michx.) Alph.Wood,-81.852665,42.306988,gbif,2019-05-18
Cardamine diphylla (Michx.) Alph.Wood,-79.943253,44.053714,gbif,2019-06-05
Cardamine diphylla (Michx.) Alph.Wood,-72.663054,43.925635,gbif,2019-06-01
Cardamine diphylla (Michx.) Alph.Wood,-72.656969,44.46005,gbif,2019-06-09
Cardamine diphylla (Michx.) Alph.Wood,-71.039933,48.400122,gbif,2019-06-01
Cardamine diphylla (Michx.) Alph.Wood,-67.578262,46.623858,gbif,2019-06-01
Cardamine diphylla (Michx.) Alph.Wood,-79.942763,44.053958,gbif,2019-06-05
Cardamine diphylla (Michx.) Alph.Wood,-84.285839,46.772655,gbif,2019-06-05
Cardamine diphylla (Michx.) Alph.Wood,-79.014309,45.403552,gbif,2019-06-02
Cardamine diphylla (Michx.) Alph.Wood,-86.669235,46.481319,gbif,2019-06-04
Cardamine diphylla (Michx.) Alph.Wood,-86.650467,46.48003,gbif,2019-06-04
Cardamine diphylla (Michx.) Alph.Wood,-86.674782,46.484875,gbif,2019-06-12
Cardamine diphylla (Michx.) Alph.Wood,-76.496676,45.430393,gbif,2019-06-01
Cardamine diphylla (Michx.) Alph.Wood,-89.62904,46.794393,gbif,2019-06-03
Cardamine diphylla (Michx.) Alph.Wood,-76.497648,45.429696,gbif,2019-06-01
Cardamine diphylla (Michx.) Alph.Wood,-84.864355,45.399557,gbif,2019-06-08
Cardamine diphylla (Michx.) Alph.Wood,-64.081253,45.434458,gbif,2019-06-08
Cardamine diphylla (Michx.) Alph.Wood,-79.700256,44.475002,gbif,2019-06-02
Cardamine diphylla (Michx.) Alph.Wood,-81.127266,41.547302,gbif,2019-06-01
Cardamine diphylla (Michx.) Alph.Wood,-64.333995,45.268684,gbif,2019-06-01
Cardamine diphylla (Michx.) Alph.Wood,-86.667994,46.455957,gbif,2019-06-04
Cardamine diphylla (Michx.) Alph.Wood,-75.486797,45.019095,gbif,2019-06-04
Cardamine diphylla (Michx.) Alph.Wood,-85.736673,36.139007,gbif,2018-03-25
Cardamine diphylla (Michx.) Alph.Wood,-79.899408,40.518505,gbif,2018-04-12
Cardamine diphylla (Michx.) Alph.Wood,-81.297976,41.437053,gbif,2018-04-30
Cardamine diphylla (Michx.) Alph.Wood,-79.324389,43.702486,gbif,2018-04-30
Cardamine diphylla (Michx.) Alph.Wood,-82.303763,38.388347,gbif,2018-04-22
Cardamine diphylla (Michx.) Alph.Wood,-83.61034,37.83532,gbif,2018-04-06
Cardamine diphylla (Michx.) Alph.Wood,-79.720147,40.597297,gbif,2018-04-28
Cardamine diphylla (Michx.) Alph.Wood,-79.907272,40.434616,gbif,2018-04-29
Cardamine diphylla (Michx.) Alph.Wood,-83.052198,38.718534,gbif,2018-04-19
Cardamine diphylla (Michx.) Alph.Wood,-82.850475,34.960437,gbif,2018-04-13
Cardamine diphylla (Michx.) Alph.Wood,-81.402066,38.638841,gbif,2018-04-12
Cardamine diphylla (Michx.) Alph.Wood,-79.122933,42.4352,gbif,2018-04-15
Cardamine diphylla (Michx.) Alph.Wood,-72.313873,41.82756,gbif,2018-04-21
Cardamine diphylla (Michx.) Alph.Wood,-79.790572,40.533305,gbif,2018-04-29
Cardamine diphylla (Michx.) Alph.Wood,-81.71611,41.213612,gbif,2018-04-25
Cardamine diphylla (Michx.) Alph.Wood,-80.148286,40.608147,gbif,2018-04-18
Cardamine diphylla (Michx.) Alph.Wood,-81.454645,41.077912,gbif,2018-04-27
Cardamine diphylla (Michx.) Alph.Wood,-80.153412,40.490604,gbif,2018-04-30
Cardamine diphylla (Michx.) Alph.Wood,-77.728922,39.291328,gbif,2018-04-30
Cardamine diphylla (Michx.) Alph.Wood,-83.489966,35.683219,gbif,2018-04-25
Cardamine diphylla (Michx.) Alph.Wood,-79.923225,39.783937,gbif,2018-04-21
Cardamine diphylla (Michx.) Alph.Wood,-77.204742,38.97427,gbif,2018-04-08
Cardamine diphylla (Michx.) Alph.Wood,-79.922722,40.28497,gbif,2018-04-28
Cardamine diphylla (Michx.) Alph.Wood,-77.298905,44.480823,gbif,2018-04-27
Cardamine diphylla (Michx.) Alph.Wood,-81.127167,41.149189,gbif,2018-04-19
Cardamine diphylla (Michx.) Alph.Wood,-79.50231,39.864568,gbif,2018-04-30
Cardamine diphylla (Michx.) Alph.Wood,-81.527931,41.255463,gbif,2018-04-27
Cardamine diphylla (Michx.) Alph.Wood,-79.896201,40.517454,gbif,2018-04-27
Cardamine diphylla (Michx.) Alph.Wood,-79.673423,40.527929,gbif,2018-04-29
Cardamine diphylla (Michx.) Alph.Wood,-79.212183,42.369233,gbif,2018-04-30
Cardamine diphylla (Michx.) Alph.Wood,-81.698926,41.194809,gbif,2018-04-22
Cardamine diphylla (Michx.) Alph.Wood,-79.585733,39.936856,gbif,2018-04-29
Cardamine diphylla (Michx.) Alph.Wood,-81.574028,41.35603,gbif,2018-04-07
Cardamine diphylla (Michx.) Alph.Wood,-81.717986,41.205509,gbif,2018-04-29
Cardamine diphylla (Michx.) Alph.Wood,-81.20958,42.709241,gbif,2018-05-05
Cardamine diphylla (Michx.) Alph.Wood,-86.146613,44.525588,gbif,2018-05-05
Cardamine diphylla (Michx.) Alph.Wood,-72.522034,43.632612,gbif,2018-05-13
Cardamine diphylla (Michx.) Alph.Wood,-72.544954,43.633061,gbif,2018-05-17
Cardamine diphylla (Michx.) Alph.Wood,-84.592779,47.359827,gbif,2018-05-23
Cardamine diphylla (Michx.) Alph.Wood,-81.286106,41.507161,gbif,2018-05-16
Cardamine diphylla (Michx.) Alph.Wood,-80.52968,44.326212,gbif,2018-05-23
Cardamine diphylla (Michx.) Alph.Wood,-79.663238,43.862537,gbif,2018-05-25
Cardamine diphylla (Michx.) Alph.Wood,-73.081055,43.141078,gbif,2018-05-15
Cardamine diphylla (Michx.) Alph.Wood,-79.923912,39.784267,gbif,2018-05-05
Cardamine diphylla (Michx.) Alph.Wood,-73.079931,44.416006,gbif,2018-05-09
Cardamine diphylla (Michx.) Alph.Wood,-80.586875,43.492939,gbif,2018-05-10
Cardamine diphylla (Michx.) Alph.Wood,-79.378131,43.778458,gbif,2018-05-15
Cardamine diphylla (Michx.) Alph.Wood,-72.468885,44.342685,gbif,2018-05-15
Cardamine diphylla (Michx.) Alph.Wood,-79.861965,44.869077,gbif,2018-05-26
Cardamine diphylla (Michx.) Alph.Wood,-76.252949,42.565548,gbif,2018-05-17
Cardamine diphylla (Michx.) Alph.Wood,-84.608676,47.204625,gbif,2018-05-23
Cardamine diphylla (Michx.) Alph.Wood,-81.619957,45.303722,gbif,2018-05-21
Cardamine diphylla (Michx.) Alph.Wood,-69.653983,44.561295,gbif,2018-05-17
Cardamine diphylla (Michx.) Alph.Wood,-72.578083,44.27009,gbif,2018-05-19
Cardamine diphylla (Michx.) Alph.Wood,-72.466945,44.341657,gbif,2018-05-21
Cardamine diphylla (Michx.) Alph.Wood,-78.902017,42.441583,gbif,2018-05-13
Cardamine diphylla (Michx.) Alph.Wood,-84.591317,47.356855,gbif,2018-05-23
Cardamine diphylla (Michx.) Alph.Wood,-72.910817,43.588957,gbif,2018-05-04
Cardamine diphylla (Michx.) Alph.Wood,-72.249317,43.802265,gbif,2018-05-22
Cardamine diphylla (Michx.) Alph.Wood,-83.643137,46.601585,gbif,2018-05-25
Cardamine diphylla (Michx.) Alph.Wood,-72.544533,43.633053,gbif,2018-05-03
Cardamine diphylla (Michx.) Alph.Wood,-72.352618,43.712774,gbif,2018-05-01
Cardamine diphylla (Michx.) Alph.Wood,-85.274564,45.168069,gbif,2018-05-23
Cardamine diphylla (Michx.) Alph.Wood,-72.46021,44.344588,gbif,2018-05-16
Cardamine diphylla (Michx.) Alph.Wood,-80.983677,44.56219,gbif,2018-05-14
Cardamine diphylla (Michx.) Alph.Wood,-81.426476,41.560989,gbif,2018-05-02
Cardamine diphylla (Michx.) Alph.Wood,-89.425827,43.044044,gbif,2018-05-07
Cardamine diphylla (Michx.) Alph.Wood,-83.728313,46.556265,gbif,2018-05-11
Cardamine diphylla (Michx.) Alph.Wood,-84.609566,47.205741,gbif,2018-05-23
Cardamine diphylla (Michx.) Alph.Wood,-81.209438,42.709035,gbif,2018-05-05
Cardamine diphylla (Michx.) Alph.Wood,-79.876195,43.293606,gbif,2018-05-05
Cardamine diphylla (Michx.) Alph.Wood,-84.584637,47.212362,gbif,2018-05-14
Cardamine diphylla (Michx.) Alph.Wood,-81.570686,41.375828,gbif,2018-05-04
Cardamine diphylla (Michx.) Alph.Wood,-69.959513,47.396204,gbif,2018-05-18
Cardamine diphylla (Michx.) Alph.Wood,-84.10786,42.108975,gbif,2018-05-08
Cardamine diphylla (Michx.) Alph.Wood,-80.000417,39.943969,gbif,2018-05-09
Cardamine diphylla (Michx.) Alph.Wood,-79.053513,44.725021,gbif,2018-05-09
Cardamine diphylla (Michx.) Alph.Wood,-75.927459,45.339438,gbif,2018-05-12
Cardamine diphylla (Michx.) Alph.Wood,-72.381225,44.333166,gbif,2018-05-15
Cardamine diphylla (Michx.) Alph.Wood,-78.131716,44.571202,gbif,2018-05-21
Cardamine diphylla (Michx.) Alph.Wood,-77.298437,44.480777,gbif,2018-05-11
Cardamine diphylla (Michx.) Alph.Wood,-84.296724,46.746272,gbif,2018-05-08
Cardamine diphylla (Michx.) Alph.Wood,-84.608676,47.204625,gbif,2018-05-23
Cardamine diphylla (Michx.) Alph.Wood,-76.47904,42.428408,gbif,2018-05-06
Cardamine diphylla (Michx.) Alph.Wood,-73.067215,44.22036,gbif,2018-05-12
Cardamine diphylla (Michx.) Alph.Wood,-80.194629,44.397801,gbif,2018-05-25
Cardamine diphylla (Michx.) Alph.Wood,-76.838597,42.216335,gbif,2018-05-14
Cardamine diphylla (Michx.) Alph.Wood,-72.454605,44.42064,gbif,2018-05-19
Cardamine diphylla (Michx.) Alph.Wood,-79.124717,42.436617,gbif,2018-05-02
Cardamine diphylla (Michx.) Alph.Wood,-83.634838,46.601678,gbif,2018-05-26
Cardamine diphylla (Michx.) Alph.Wood,-72.879681,44.636395,gbif,2018-05-05
Cardamine diphylla (Michx.) Alph.Wood,-72.544617,43.633392,gbif,2018-05-17
Cardamine diphylla (Michx.) Alph.Wood,-78.037653,44.124744,gbif,2018-05-23
Cardamine diphylla (Michx.) Alph.Wood,-80.361017,43.406387,gbif,2018-05-17
Cardamine diphylla (Michx.) Alph.Wood,-79.084929,43.95068,gbif,2018-05-18
Cardamine diphylla (Michx.) Alph.Wood,-74.63661,46.131397,gbif,2018-05-29
Cardamine diphylla (Michx.) Alph.Wood,-84.608765,47.204718,gbif,2018-05-23
Cardamine diphylla (Michx.) Alph.Wood,-72.567282,44.279663,gbif,2018-05-20
Cardamine diphylla (Michx.) Alph.Wood,-86.027036,41.83268,gbif,2018-05-09
Cardamine diphylla (Michx.) Alph.Wood,-84.592878,47.359765,gbif,2018-05-23
Cardamine diphylla (Michx.) Alph.Wood,-79.459331,43.781054,gbif,2018-05-04
Cardamine diphylla (Michx.) Alph.Wood,-72.574828,43.629213,gbif,2018-05-05
Cardamine diphylla (Michx.) Alph.Wood,-79.307862,40.2723,gbif,2018-05-05
Cardamine diphylla (Michx.) Alph.Wood,-73.061773,44.701794,gbif,2018-05-11
Cardamine diphylla (Michx.) Alph.Wood,-80.318186,42.727611,gbif,2018-05-21
Cardamine diphylla (Michx.) Alph.Wood,-78.861145,44.61863,gbif,2018-05-10
Cardamine diphylla (Michx.) Alph.Wood,-78.269752,44.29917,gbif,2018-05-13
Cardamine diphylla (Michx.) Alph.Wood,-78.26949,44.299551,gbif,2018-05-13
Cardamine diphylla (Michx.) Alph.Wood,-72.781296,43.670463,gbif,2018-05-16
Cardamine diphylla (Michx.) Alph.Wood,-72.589072,44.251183,gbif,2018-05-20
Cardamine diphylla (Michx.) Alph.Wood,-77.111184,44.359375,gbif,2018-05-20
Cardamine diphylla (Michx.) Alph.Wood,-72.46286,44.341613,gbif,2018-05-22
Cardamine diphylla (Michx.) Alph.Wood,-84.592106,47.356093,gbif,2018-05-23
Cardamine diphylla (Michx.) Alph.Wood,-85.211173,44.980282,gbif,2018-05-26
Cardamine diphylla (Michx.) Alph.Wood,-72.379481,43.8618,gbif,2018-05-24
Cardamine diphylla (Michx.) Alph.Wood,-72.369996,43.864839,gbif,2018-05-24
Cardamine diphylla (Michx.) Alph.Wood,-78.565842,45.546958,gbif,2018-05-21
Cardamine diphylla (Michx.) Alph.Wood,-84.331312,46.765051,gbif,2018-05-30
Cardamine diphylla (Michx.) Alph.Wood,-65.083956,45.637684,gbif,2018-05-28
Cardamine diphylla (Michx.) Alph.Wood,-73.063494,44.704354,gbif,2018-05-11
Cardamine diphylla (Michx.) Alph.Wood,-72.798994,43.696555,gbif,2018-05-26
Cardamine diphylla (Michx.) Alph.Wood,-72.174199,43.80174,gbif,2018-05-16
Cardamine diphylla (Michx.) Alph.Wood,-84.62945,47.135174,gbif,2018-05-24
Cardamine diphylla (Michx.) Alph.Wood,-71.215556,46.758611,gbif,2018-05-25
Cardamine diphylla (Michx.) Alph.Wood,-79.139267,45.346797,gbif,2018-05-08
Cardamine diphylla (Michx.) Alph.Wood,-72.449405,44.348328,gbif,2018-05-23
Cardamine diphylla (Michx.) Alph.Wood,-72.596327,44.197572,gbif,2018-05-06
Cardamine diphylla (Michx.) Alph.Wood,-84.627742,47.134217,gbif,2018-05-24
Cardamine diphylla (Michx.) Alph.Wood,-78.987853,43.932219,gbif,2018-05-12
Cardamine diphylla (Michx.) Alph.Wood,-79.38313,43.965376,gbif,2018-05-24
Cardamine diphylla (Michx.) Alph.Wood,-79.957546,43.450644,gbif,2018-05-01
Cardamine diphylla (Michx.) Alph.Wood,-73.677895,41.173247,gbif,2018-05-03
Cardamine diphylla (Michx.) Alph.Wood,-73.064706,44.704534,gbif,2018-05-11
Cardamine diphylla (Michx.) Alph.Wood,-72.551269,41.704197,gbif,2018-05-29
Cardamine diphylla (Michx.) Alph.Wood,-83.641423,46.601675,gbif,2018-05-26
Cardamine diphylla (Michx.) Alph.Wood,-71.087044,45.663929,gbif,2018-05-10
Cardamine diphylla (Michx.) Alph.Wood,-79.9551,43.4545,gbif,2018-05-12
Cardamine diphylla (Michx.) Alph.Wood,-86.206713,41.887301,gbif,2018-05-09
Cardamine diphylla (Michx.) Alph.Wood,-85.064664,45.633264,gbif,2018-05-21
Cardamine diphylla (Michx.) Alph.Wood,-79.043519,45.057027,gbif,2018-05-01
Cardamine diphylla (Michx.) Alph.Wood,-84.111052,42.185446,gbif,2018-05-09
Cardamine diphylla (Michx.) Alph.Wood,-75.723159,44.946774,gbif,2018-05-13
Cardamine diphylla (Michx.) Alph.Wood,-84.331365,46.765368,gbif,2018-05-08
Cardamine diphylla (Michx.) Alph.Wood,-85.242376,44.987816,gbif,2018-05-27
Cardamine diphylla (Michx.) Alph.Wood,-78.971609,43.933445,gbif,2018-05-12
Cardamine diphylla (Michx.) Alph.Wood,-79.662984,44.345216,gbif,2018-05-20
Cardamine diphylla (Michx.) Alph.Wood,-72.614851,44.197577,gbif,2018-05-06
Cardamine diphylla (Michx.) Alph.Wood,-80.471161,43.289969,gbif,2018-05-13
Cardamine diphylla (Michx.) Alph.Wood,-81.850857,42.306857,gbif,2018-05-15
Cardamine diphylla (Michx.) Alph.Wood,-78.037878,44.124837,gbif,2018-05-21
Cardamine diphylla (Michx.) Alph.Wood,-72.722172,44.537943,gbif,2018-05-11
Cardamine diphylla (Michx.) Alph.Wood,-84.7363,45.983789,gbif,2018-05-30
Cardamine diphylla (Michx.) Alph.Wood,-84.296403,46.746267,gbif,2018-05-08
Cardamine diphylla (Michx.) Alph.Wood,-72.297124,43.986766,gbif,2018-05-28
Cardamine diphylla (Michx.) Alph.Wood,-81.853492,42.303863,gbif,2018-05-05
Cardamine diphylla (Michx.) Alph.Wood,-83.494472,46.455434,gbif,2018-05-29
Cardamine diphylla (Michx.) Alph.Wood,-79.645355,42.920478,gbif,2018-05-18
Cardamine diphylla (Michx.) Alph.Wood,-72.588028,44.253013,gbif,2018-05-01
Cardamine diphylla (Michx.) Alph.Wood,-79.414872,43.930713,gbif,2018-05-20
Cardamine diphylla (Michx.) Alph.Wood,-84.590852,47.358735,gbif,2018-05-23
Cardamine diphylla (Michx.) Alph.Wood,-79.981775,43.519928,gbif,2018-05-05
Cardamine diphylla (Michx.) Alph.Wood,-85.829742,42.983937,gbif,2018-05-09
Cardamine diphylla (Michx.) Alph.Wood,-79.123267,42.433783,gbif,2018-05-05
Cardamine diphylla (Michx.) Alph.Wood,-70.897454,45.295532,gbif,2018-05-28
Cardamine diphylla (Michx.) Alph.Wood,-79.996416,44.837114,gbif,2018-05-20
Cardamine diphylla (Michx.) Alph.Wood,-84.111083,42.183931,gbif,2018-05-08
Cardamine diphylla (Michx.) Alph.Wood,-77.809448,44.120834,gbif,2018-05-13
Cardamine diphylla (Michx.) Alph.Wood,-79.592392,39.92592,gbif,2018-05-01
Cardamine diphylla (Michx.) Alph.Wood,-79.50187,39.8635,gbif,2018-05-12
Cardamine diphylla (Michx.) Alph.Wood,-79.177133,42.358467,gbif,2018-05-06
Cardamine diphylla (Michx.) Alph.Wood,-72.450278,44.273056,gbif,2018-05-04
Cardamine diphylla (Michx.) Alph.Wood,-71.85556,45.718164,gbif,2018-05-13
Cardamine diphylla (Michx.) Alph.Wood,-71.0529,45.473277,gbif,2018-05-08
Cardamine diphylla (Michx.) Alph.Wood,-79.456725,40.648708,gbif,2018-05-08
Cardamine diphylla (Michx.) Alph.Wood,-73.026017,44.320295,gbif,2018-05-15
Cardamine diphylla (Michx.) Alph.Wood,-81.92977,41.100061,gbif,2018-05-02
Cardamine diphylla (Michx.) Alph.Wood,-83.610298,46.609544,gbif,2018-05-26
Cardamine diphylla (Michx.) Alph.Wood,-62.116309,45.416969,gbif,2018-05-15
Cardamine diphylla (Michx.) Alph.Wood,-87.22106,44.942882,gbif,2018-05-06
Cardamine diphylla (Michx.) Alph.Wood,-79.012383,42.44875,gbif,2018-05-25
Cardamine diphylla (Michx.) Alph.Wood,-81.85521,42.280097,gbif,2018-05-05
Cardamine diphylla (Michx.) Alph.Wood,-73.145344,44.501688,gbif,2018-05-08
Cardamine diphylla (Michx.) Alph.Wood,-80.185778,44.080924,gbif,2018-05-24
Cardamine diphylla (Michx.) Alph.Wood,-82.160413,45.80213,gbif,2018-05-22
Cardamine diphylla (Michx.) Alph.Wood,-81.187231,41.567297,gbif,2018-05-11
Cardamine diphylla (Michx.) Alph.Wood,-75.34514,45.513944,gbif,2018-05-16
Cardamine diphylla (Michx.) Alph.Wood,-84.012059,46.735364,gbif,2018-05-21
Cardamine diphylla (Michx.) Alph.Wood,-72.352572,43.712985,gbif,2018-05-04
Cardamine diphylla (Michx.) Alph.Wood,-81.597679,41.306129,gbif,2018-05-11
Cardamine diphylla (Michx.) Alph.Wood,-80.461553,43.409441,gbif,2018-05-13
Cardamine diphylla (Michx.) Alph.Wood,-84.92869,43.5642,gbif,2018-05-16
Cardamine diphylla (Michx.) Alph.Wood,-73.678062,41.173225,gbif,2018-05-03
Cardamine diphylla (Michx.) Alph.Wood,-79.99587,43.504169,gbif,2018-05-09
Cardamine diphylla (Michx.) Alph.Wood,-80.512682,44.413323,gbif,2018-05-16
Cardamine diphylla (Michx.) Alph.Wood,-78.055032,44.368445,gbif,2018-05-17
Cardamine diphylla (Michx.) Alph.Wood,-73.575722,41.209895,gbif,2018-05-04
Cardamine diphylla (Michx.) Alph.Wood,-84.608676,47.204625,gbif,2018-05-23
Cardamine diphylla (Michx.) Alph.Wood,-84.60906,47.204555,gbif,2018-05-14
Cardamine diphylla (Michx.) Alph.Wood,-78.547905,44.62632,gbif,2018-05-18
Cardamine diphylla (Michx.) Alph.Wood,-79.051947,44.546538,gbif,2018-05-18
Cardamine diphylla (Michx.) Alph.Wood,-72.655063,43.701724,gbif,2018-05-27
Cardamine diphylla (Michx.) Alph.Wood,-72.446175,44.399927,gbif,2018-05-17
Cardamine diphylla (Michx.) Alph.Wood,-81.92009,41.313488,gbif,2018-05-06
Cardamine diphylla (Michx.) Alph.Wood,-81.077868,42.888144,gbif,2018-05-23
Cardamine diphylla (Michx.) Alph.Wood,-79.664716,44.433154,gbif,2018-05-16
Cardamine diphylla (Michx.) Alph.Wood,-78.020473,41.773719,gbif,2018-05-11
Cardamine diphylla (Michx.) Alph.Wood,-79.320307,44.323212,gbif,2018-06-19
Cardamine diphylla (Michx.) Alph.Wood,-72.699542,44.886222,gbif,2018-06-15
Cardamine diphylla (Michx.) Alph.Wood,-79.313483,44.322874,gbif,2018-06-19
Cardamine diphylla (Michx.) Alph.Wood,-70.923058,45.590832,gbif,2018-06-02
Cardamine diphylla (Michx.) Alph.Wood,-76.584175,44.507243,gbif,2018-06-16
Cardamine diphylla (Michx.) Alph.Wood,-80.440824,43.404341,gbif,2018-06-19
Cardamine diphylla (Michx.) Alph.Wood,-72.971109,44.748452,gbif,2018-06-16
Cardamine diphylla (Michx.) Alph.Wood,-84.95811,46.462708,gbif,2018-06-08
Cardamine diphylla (Michx.) Alph.Wood,-70.890833,45.440556,gbif,2018-06-08
Cardamine diphylla (Michx.) Alph.Wood,-65.006582,45.676619,gbif,2018-06-12
Cardamine diphylla (Michx.) Alph.Wood,-72.523004,44.295801,gbif,2018-06-02
Cardamine diphylla (Michx.) Alph.Wood,-74.131943,46.24889,gbif,2018-06-24
Cardamine diphylla (Michx.) Alph.Wood,-79.769147,46.06086,gbif,2018-06-26
Cardamine diphylla (Michx.) Alph.Wood,-78.504348,44.07516,gbif,2018-06-23
Cardamine diphylla (Michx.) Alph.Wood,-80.438849,43.405751,gbif,2018-06-21
Cardamine diphylla (Michx.) Alph.Wood,-83.050788,46.205762,gbif,2018-06-15
Cardamine diphylla (Michx.) Alph.Wood,-83.050582,46.205929,gbif,2018-06-15
Cardamine diphylla (Michx.) Alph.Wood,-78.268808,44.299607,gbif,2018-07-01
Cardamine diphylla (Michx.) Alph.Wood,-64.463418,45.324894,gbif,2018-07-01
Cardamine diphylla (Michx.) Alph.Wood,-82.081497,46.112689,gbif,2018-07-10
Cardamine diphylla (Michx.) Alph.Wood,-84.607482,47.249126,gbif,2018-08-11
Cardamine diphylla (Michx.) Alph.Wood,-84.264724,39.002285,gbif,2018-10-14
Cardamine diphylla (Michx.) Alph.Wood,-81.409554,41.152479,gbif,2018-11-25
Cardamine diphylla (Michx.) Alph.Wood,-84.573883,35.117665,gbif,2017-01-27
Cardamine diphylla (Michx.) Alph.Wood,-79.301397,40.057177,gbif,2017-03-24
Cardamine diphylla (Michx.) Alph.Wood,-79.224266,40.146982,gbif,2017-03-29
Cardamine diphylla (Michx.) Alph.Wood,-83.554839,37.28165,gbif,2017-03-24
Cardamine diphylla (Michx.) Alph.Wood,-79.555998,40.748659,gbif,2017-04-25
Cardamine diphylla (Michx.) Alph.Wood,-77.205938,38.969606,gbif,2017-04-10
Cardamine diphylla (Michx.) Alph.Wood,-79.944428,40.281437,gbif,2017-04-14
Cardamine diphylla (Michx.) Alph.Wood,-78.723708,42.886045,gbif,2017-04-25
Cardamine diphylla (Michx.) Alph.Wood,-72.268904,43.823359,gbif,2017-04-30
Cardamine diphylla (Michx.) Alph.Wood,-86.103694,42.654611,gbif,2017-04-28
Cardamine diphylla (Michx.) Alph.Wood,-72.458968,44.337363,gbif,2017-04-27
Cardamine diphylla (Michx.) Alph.Wood,-72.77959,43.668788,gbif,2017-04-30
