id,observed_on,out_of_range,url,latitude,longitude,place_county_name,place_state_name,place_country_name,place_admin1_name,place_admin2_name,scientific_name,taxon_id
4932764,2005-04-29,,https://www.inaturalist.org/observations/4932764,35.3170901409,-83.6082477262,Graham,North Carolina,United States,North Carolina,Graham,Pieris virginiensis,198801
5191404,2012-04-02,,https://www.inaturalist.org/observations/5191404,34.85343179,-84.6386374733,Murray,Georgia,United States,Georgia,Murray,Pieris virginiensis,198801
5628715,2017-04-09,,https://www.inaturalist.org/observations/5628715,39.4735736825,-79.8752798895,Monongalia,West Virginia,United States,West Virginia,Monongalia,Pieris virginiensis,198801
5705169,2017-04-14,,https://www.inaturalist.org/observations/5705169,39.8239220024,-79.5493648817,Fayette,Pennsylvania,United States,Pennsylvania,Fayette,Pieris virginiensis,198801
5722792,2017-04-10,,https://www.inaturalist.org/observations/5722792,35.6844611294,-83.0768890056,Haywood,North Carolina,United States,North Carolina,Haywood,Pieris virginiensis,198801
5807550,2017-04-17,,https://www.inaturalist.org/observations/5807550,40.1533722051,-79.3029124716,Fayette,Pennsylvania,United States,Pennsylvania,Fayette,Pieris virginiensis,198801
5879997,2017-04-20,,https://www.inaturalist.org/observations/5879997,41.0212888701,-81.1087866238,Portage,Ohio,United States,Ohio,Portage,Pieris virginiensis,198801
5971772,2017-04-26,,https://www.inaturalist.org/observations/5971772,43.5460912289,-79.9485354604,Halton,,Canada,Ontario,Halton,Pieris virginiensis,198801
5971961,2017-04-26,,https://www.inaturalist.org/observations/5971961,43.5073800293,-79.8591881008,Halton,,Canada,Ontario,Halton,Pieris virginiensis,198801
5976275,2017-04-26,,https://www.inaturalist.org/observations/5976275,43.5466053691,-79.9427108509,Halton,,Canada,Ontario,Halton,Pieris virginiensis,198801
5999482,2017-04-28,,https://www.inaturalist.org/observations/5999482,43.0429212665,-72.4044471675,Windham,Vermont,United States,Vermont,Windham,Pieris virginiensis,198801
6092364,2017-05-04,,https://www.inaturalist.org/observations/6092364,42.5085474198,-72.5168952956,Franklin,Massachusetts,United States,Massachusetts,Franklin,Pieris virginiensis,198801
6092366,2017-05-04,,https://www.inaturalist.org/observations/6092366,42.4711279754,-72.4773684862,Franklin,Massachusetts,United States,Massachusetts,Franklin,Pieris virginiensis,198801
6167031,2017-05-10,,https://www.inaturalist.org/observations/6167031,39.7901616731,-79.9196180103,Monongalia,West Virginia,United States,West Virginia,Monongalia,Pieris virginiensis,198801
6168818,2017-05-10,,https://www.inaturalist.org/observations/6168818,39.7633934902,-79.8667518767,Fayette,Pennsylvania,United States,Pennsylvania,Fayette,Pieris virginiensis,198801
6295219,2017-04-18,,https://www.inaturalist.org/observations/6295219,38.2225486657,-80.3372734521,Pocahontas,West Virginia,United States,West Virginia,Pocahontas,Pieris virginiensis,198801
6416504,2016-04-28,,https://www.inaturalist.org/observations/6416504,39.0190857679,-79.6129981769,Tucker,West Virginia,United States,West Virginia,Tucker,Pieris virginiensis,198801
6444682,2017-05-31,,http://inaturalist.ca/observations/6444682,44.5694080348,-78.2819462829,Peterborough,,Canada,Ontario,Peterborough,Pieris virginiensis,198801
6490051,2014-04-18,,https://www.inaturalist.org/observations/6490051,38.9826193408,-79.6794703004,Randolph,West Virginia,United States,West Virginia,Randolph,Pieris virginiensis,198801
8653438,2017-04-01,,https://www.inaturalist.org/observations/8653438,34.75113603,-85.3683510871,Walker,Georgia,United States,Georgia,Walker,Pieris virginiensis,198801
9009162,2010-04-21,,https://www.inaturalist.org/observations/9009162,44.6180494587,-78.581932018,Peterborough,,Canada,Ontario,Peterborough,Pieris virginiensis,198801
9435082,2017-04-26,,https://www.inaturalist.org/observations/9435082,41.8914191681,-80.662329078,Ashtabula,Ohio,United States,Ohio,Ashtabula,Pieris virginiensis,198801
9435100,2016-04-27,,https://www.inaturalist.org/observations/9435100,41.9912187486,-80.5620317812,Ashtabula,Ohio,United States,Ohio,Ashtabula,Pieris virginiensis,198801
10440252,2018-03-26,,https://www.inaturalist.org/observations/10440252,35.6315448211,-83.400423015,Sevier,Tennessee,United States,Tennessee,Sevier,Pieris virginiensis,198801
10497388,2018-03-29,,https://www.inaturalist.org/observations/10497388,35.2996117474,-82.2328181638,Polk,North Carolina,United States,North Carolina,Polk,Pieris virginiensis,198801
10678099,2018-03-24,,https://www.inaturalist.org/observations/10678099,34.6533844987,-85.2188768125,Walker,Georgia,United States,Georgia,Walker,Pieris virginiensis,198801
10863852,1997-05-24,,https://www.inaturalist.org/observations/10863852,43.5820811374,-79.8374715088,Halton,,Canada,Ontario,Halton,Pieris virginiensis,198801
11034717,2018-04-13,,https://www.inaturalist.org/observations/11034717,35.8418674069,-82.9654842938,Madison,North Carolina,United States,North Carolina,Madison,Pieris virginiensis,198801
11083155,2017-04-16,,https://www.inaturalist.org/observations/11083155,41.7865392949,-80.1151227551,Crawford,Pennsylvania,United States,Pennsylvania,Crawford,Pieris virginiensis,198801
11286852,2018-04-20,,https://www.inaturalist.org/observations/11286852,40.7667156355,-79.4482664796,Armstrong,Pennsylvania,United States,Pennsylvania,Armstrong,Pieris virginiensis,198801
11339948,2018-04-22,,https://www.inaturalist.org/observations/11339948,40.4972239972,-79.4295180147,Armstrong,Pennsylvania,United States,Pennsylvania,Armstrong,Pieris virginiensis,198801
11340085,2018-04-22,,https://www.inaturalist.org/observations/11340085,39.1524584586,-79.6891192755,Tucker,West Virginia,United States,West Virginia,Tucker,Pieris virginiensis,198801
11340107,2018-04-22,,https://www.inaturalist.org/observations/11340107,39.1652494087,-79.7454923154,Tucker,West Virginia,United States,West Virginia,Tucker,Pieris virginiensis,198801
11344772,2018-04-21,,https://www.inaturalist.org/observations/11344772,36.0248847866,-82.0138083422,Avery,North Carolina,United States,North Carolina,Avery,Pieris virginiensis,198801
11406078,2018-04-23,,https://www.inaturalist.org/observations/11406078,39.5538984172,-79.9869049083,Monongalia,West Virginia,United States,West Virginia,Monongalia,Pieris virginiensis,198801
11720749,2018-04-28,,https://www.inaturalist.org/observations/11720749,38.8428309092,-78.0560592225,Warren,Virginia,United States,Virginia,Warren,Pieris virginiensis,198801
11837717,2018-04-28,,https://www.inaturalist.org/observations/11837717,40.7532279347,-79.5689380603,Armstrong,Pennsylvania,United States,Pennsylvania,Armstrong,Pieris virginiensis,198801
11915665,2018-04-30,,https://www.inaturalist.org/observations/11915665,43.4508253863,-79.8817392122,Halton,,Canada,Ontario,Halton,Pieris virginiensis,198801
11925078,2018-04-30,,https://www.inaturalist.org/observations/11925078,39.8806147127,-79.506291088,Fayette,Pennsylvania,United States,Pennsylvania,Fayette,Pieris virginiensis,198801
11926964,2018-04-30,,https://www.inaturalist.org/observations/11926964,41.5016096012,-81.2790450658,Geauga,Ohio,United States,Ohio,Geauga,Pieris virginiensis,198801
11930188,2018-04-30,,https://www.inaturalist.org/observations/11930188,39.8226089433,-79.4620679534,Fayette,Pennsylvania,United States,Pennsylvania,Fayette,Pieris virginiensis,198801
12026705,2017-04-26,,https://www.inaturalist.org/observations/12026705,44.3474994086,-75.2259664881,St. Lawrence,New York,United States,New York,St. Lawrence,Pieris virginiensis,198801
12057714,2018-05-01,,https://www.inaturalist.org/observations/12057714,43.526273057,-79.9370397495,Halton,,Canada,Ontario,Halton,Pieris virginiensis,198801
12064706,2018-05-02,,https://www.inaturalist.org/observations/12064706,42.1320099963,-79.1458494752,Chautauqua,New York,United States,New York,Chautauqua,Pieris virginiensis,198801
12093373,2018-05-01,,https://www.inaturalist.org/observations/12093373,39.9966042799,-79.4980651919,Fayette,Pennsylvania,United States,Pennsylvania,Fayette,Pieris virginiensis,198801
12093374,2018-05-01,,https://www.inaturalist.org/observations/12093374,39.9669111954,-79.5436010008,Fayette,Pennsylvania,United States,Pennsylvania,Fayette,Pieris virginiensis,198801
12093384,2018-05-01,,https://www.inaturalist.org/observations/12093384,39.9711167743,-79.4693119267,Fayette,Pennsylvania,United States,Pennsylvania,Fayette,Pieris virginiensis,198801
12093400,2018-05-01,,https://www.inaturalist.org/observations/12093400,39.8854205422,-79.5538366345,Fayette,Pennsylvania,United States,Pennsylvania,Fayette,Pieris virginiensis,198801
12170292,2018-05-05,,https://www.inaturalist.org/observations/12170292,43.5171245814,-79.9460472441,Halton,,Canada,Ontario,Halton,Pieris virginiensis,198801
12179259,2018-05-05,,https://www.inaturalist.org/observations/12179259,41.0359085434,-80.0537276637,Butler,Pennsylvania,United States,Pennsylvania,Butler,Pieris virginiensis,198801
12180152,2018-05-05,,https://www.inaturalist.org/observations/12180152,40.2989467721,-79.3356408099,Westmoreland,Pennsylvania,United States,Pennsylvania,Westmoreland,Pieris virginiensis,198801
12256112,2018-05-06,,https://www.inaturalist.org/observations/12256112,44.4029243068,-75.1862989573,St. Lawrence,New York,United States,New York,St. Lawrence,Pieris virginiensis,198801
12256350,2018-05-06,,https://www.inaturalist.org/observations/12256350,44.4723217824,-75.0620053636,St. Lawrence,New York,United States,New York,St. Lawrence,Pieris virginiensis,198801
12319173,2018-05-09,,https://www.inaturalist.org/observations/12319173,38.9903326104,-79.5810009303,Randolph,West Virginia,United States,West Virginia,Randolph,Pieris virginiensis,198801
12359026,2018-05-11,,https://www.inaturalist.org/observations/12359026,43.4419389651,-79.8760794936,Halton,,Canada,Ontario,Halton,Pieris virginiensis,198801
12361720,2018-05-11,,https://www.inaturalist.org/observations/12361720,44.6950561166,-73.0606454273,Franklin,Vermont,United States,Vermont,Franklin,Pieris virginiensis,198801
12362688,2018-05-11,,https://www.inaturalist.org/observations/12362688,43.5940533557,-79.9202228309,Halton,,Canada,Ontario,Halton,Pieris virginiensis,198801
12370520,2018-05-10,,https://www.inaturalist.org/observations/12370520,43.5100171988,-73.0585881863,Rutland,Vermont,United States,Vermont,Rutland,Pieris virginiensis,198801
12403327,2018-05-12,,https://www.inaturalist.org/observations/12403327,43.541637292,-79.9345157455,Halton,,Canada,Ontario,Halton,Pieris virginiensis,198801
12403827,2018-05-12,,https://www.inaturalist.org/observations/12403827,39.9835481311,-79.5895835566,Fayette,Pennsylvania,United States,Pennsylvania,Fayette,Pieris virginiensis,198801
12660121,2018-05-20,,https://www.inaturalist.org/observations/12660121,44.3959792921,-75.23282281,St. Lawrence,New York,United States,New York,St. Lawrence,Pieris virginiensis,198801
12756406,2018-05-23,,https://www.inaturalist.org/observations/12756406,38.6937236406,-79.5980866851,Pendleton,West Virginia,United States,West Virginia,Pendleton,Pieris virginiensis,198801
12906740,2018-05-25,,https://www.inaturalist.org/observations/12906740,43.4441419603,-79.9977853146,Halton,,Canada,Ontario,Halton,Pieris virginiensis,198801
12910105,2018-04-13,,https://www.inaturalist.org/observations/12910105,35.9293905948,-82.8365990028,Madison,North Carolina,United States,North Carolina,Madison,Pieris virginiensis,198801
12910162,2018-04-13,,https://www.inaturalist.org/observations/12910162,35.8333729513,-82.9532636905,Madison,North Carolina,United States,North Carolina,Madison,Pieris virginiensis,198801
13066182,2018-06-02,,https://www.inaturalist.org/observations/13066182,42.6112848652,-73.2818256966,Berkshire,Massachusetts,United States,Massachusetts,Berkshire,Pieris virginiensis,198801
13124475,2018-06-03,,https://www.inaturalist.org/observations/13124475,42.6599538189,-73.115789256,Berkshire,Massachusetts,United States,Massachusetts,Berkshire,Pieris virginiensis,198801
13281901,2018-05-16,,https://www.inaturalist.org/observations/13281901,41.7140268055,-80.8529924023,Ashtabula,Ohio,United States,Ohio,Ashtabula,Pieris virginiensis,198801
13438565,2018-05-06,,https://www.inaturalist.org/observations/13438565,41.9038577133,-80.5717748163,Ashtabula,Ohio,United States,Ohio,Ashtabula,Pieris virginiensis,198801
15621123,2017-05-17,,https://www.inaturalist.org/observations/15621123,43.4672024545,-76.3099121089,Oswego,New York,United States,New York,Oswego,Pieris virginiensis,198801
16536301,2012-03-25,,https://www.inaturalist.org/observations/16536301,36.3770164851,-84.1572022721,Anderson,Tennessee,United States,Tennessee,Anderson,Pieris virginiensis,198801
17646548,2008-05-25,,https://www.inaturalist.org/observations/17646548,36.9743401589,-82.4231202835,Scott,Virginia,United States,Virginia,Scott,Pieris virginiensis,198801
17753485,2018-05-24,,https://www.inaturalist.org/observations/17753485,44.5144709728,-74.8522870126,St. Lawrence,New York,United States,New York,St. Lawrence,Pieris virginiensis,198801
17957327,2005-04-13,,https://www.inaturalist.org/observations/17957327,35.3197701945,-83.9083674667,Graham,North Carolina,United States,North Carolina,Graham,Pieris virginiensis,198801
17957331,2005-04-10,,https://www.inaturalist.org/observations/17957331,35.2129999247,-83.8487846312,Graham,North Carolina,United States,North Carolina,Graham,Pieris virginiensis,198801
17957352,2005-04-10,,https://www.inaturalist.org/observations/17957352,35.2721210881,-83.9944301835,Graham,North Carolina,United States,North Carolina,Graham,Pieris virginiensis,198801
19543001,2018-05-14,,https://www.inaturalist.org/observations/19543001,42.3309436521,-76.848250011,Chemung,New York,United States,New York,Chemung,Pieris virginiensis,198801
19794348,2018-05-18,,https://www.inaturalist.org/observations/19794348,44.6253013957,-78.4936838007,Peterborough,,Canada,Ontario,Peterborough,Pieris virginiensis,198801
20727989,2016-04-16,,https://www.inaturalist.org/observations/20727989,40.5201452742,-81.0104166493,Carroll,Ohio,United States,Ohio,Carroll,Pieris virginiensis,198801
20842332,2018-05-17,,https://www.inaturalist.org/observations/20842332,44.6020261904,-78.470433506,Peterborough,,Canada,Ontario,Peterborough,Pieris virginiensis,198801
21725362,2019-03-28,,https://www.inaturalist.org/observations/21725362,35.782352105,-83.4190218711,Sevier,Tennessee,United States,Tennessee,Sevier,Pieris virginiensis,198801
21888647,2019-03-31,,https://www.inaturalist.org/observations/21888647,35.4924856971,-85.4631500325,Grundy,Tennessee,United States,Tennessee,Grundy,Pieris virginiensis,198801
21987089,2019-04-04,,https://www.inaturalist.org/observations/21987089,35.6713654365,-83.2540077287,Cocke,Tennessee,United States,Tennessee,Cocke,Pieris virginiensis,198801
21987164,2019-04-04,,https://www.inaturalist.org/observations/21987164,35.6732288749,-83.3062544778,Cocke,Tennessee,United States,Tennessee,Cocke,Pieris virginiensis,198801
22041442,2019-04-05,,https://www.inaturalist.org/observations/22041442,35.0461827428,-83.4331854001,Macon,North Carolina,United States,North Carolina,Macon,Pieris virginiensis,198801
22041528,2019-04-05,,https://www.inaturalist.org/observations/22041528,35.0160437241,-83.4256336126,Macon,North Carolina,United States,North Carolina,Macon,Pieris virginiensis,198801
22125465,2019-04-06,,https://www.inaturalist.org/observations/22125465,36.5754610116,-82.7910570957,Hawkins,Tennessee,United States,Tennessee,Hawkins,Pieris virginiensis,198801
22175551,2019-04-06,,https://www.inaturalist.org/observations/22175551,36.6146023757,-82.4451158479,Scott,Virginia,United States,Virginia,Scott,Pieris virginiensis,198801
22178210,2019-04-07,,https://www.inaturalist.org/observations/22178210,35.7757615423,-83.3618634982,Sevier,Tennessee,United States,Tennessee,Sevier,Pieris virginiensis,198801
22210385,2019-04-08,,https://www.inaturalist.org/observations/22210385,35.7838550245,-83.705149439,Blount,Tennessee,United States,Tennessee,Blount,Pieris virginiensis,198801
22297964,2019-04-10,,https://www.inaturalist.org/observations/22297964,36.0744742908,-84.4711104152,Morgan,Tennessee,United States,Tennessee,Morgan,Pieris virginiensis,198801
22299706,2019-04-10,,https://www.inaturalist.org/observations/22299706,38.6268331252,-79.4550992385,Randolph,West Virginia,United States,West Virginia,Randolph,Pieris virginiensis,198801
22306172,2019-04-10,,https://www.inaturalist.org/observations/22306172,35.6985762303,-83.0958951334,Haywood,North Carolina,United States,North Carolina,Haywood,Pieris virginiensis,198801
22308378,2019-04-09,,https://www.inaturalist.org/observations/22308378,35.5459553016,-83.3633833089,Swain,North Carolina,United States,North Carolina,Swain,Pieris virginiensis,198801
22364986,2019-04-11,,https://www.inaturalist.org/observations/22364986,35.7810510511,-83.6488005551,Sevier,Tennessee,United States,Tennessee,Sevier,Pieris virginiensis,198801
22408678,2019-04-11,,https://www.inaturalist.org/observations/22408678,35.6730521097,-82.3335442776,Yancey,North Carolina,United States,North Carolina,Yancey,Pieris virginiensis,198801
22429741,2019-04-09,,https://www.inaturalist.org/observations/22429741,35.4249252876,-83.2195968982,Swain,North Carolina,United States,North Carolina,Swain,Pieris virginiensis,198801
22526096,2019-04-15,,https://www.inaturalist.org/observations/22526096,35.6124773592,-83.444132462,Sevier,Tennessee,United States,Tennessee,Sevier,Pieris virginiensis,198801
22539785,2019-04-15,,https://www.inaturalist.org/observations/22539785,35.6928235535,-83.1100250245,Haywood,North Carolina,United States,North Carolina,Haywood,Pieris virginiensis,198801
22611794,2019-04-13,,https://www.inaturalist.org/observations/22611794,34.7793198235,-83.3068187527,Habersham,Georgia,United States,Georgia,Habersham,Pieris virginiensis,198801
22699466,2019-04-18,,https://www.inaturalist.org/observations/22699466,40.6805087244,-79.7009415254,Butler,Pennsylvania,United States,Pennsylvania,Butler,Pieris virginiensis,198801
22794641,2019-04-20,,https://www.inaturalist.org/observations/22794641,41.5234764645,-80.954598861,Trumbull,Ohio,United States,Ohio,Trumbull,Pieris virginiensis,198801
22892066,2019-04-22,,https://www.inaturalist.org/observations/22892066,41.4506357976,-80.8460933712,Trumbull,Ohio,United States,Ohio,Trumbull,Pieris virginiensis,198801
22903024,2019-04-22,,https://www.inaturalist.org/observations/22903024,39.2973385706,-79.435026789,Preston,West Virginia,United States,West Virginia,Preston,Pieris virginiensis,198801
22908295,2019-04-22,,https://www.inaturalist.org/observations/22908295,41.3258542971,-81.7911095679,Medina,Ohio,United States,Ohio,Medina,Pieris virginiensis,198801
22971748,2019-04-23,,https://www.inaturalist.org/observations/22971748,41.0473802463,-81.1202576044,Portage,Ohio,United States,Ohio,Portage,Pieris virginiensis,198801
22975010,2019-04-23,,https://www.inaturalist.org/observations/22975010,35.2382251895,-83.9764964202,Graham,North Carolina,United States,North Carolina,Graham,Pieris virginiensis,198801
