id,observed_on,out_of_range,url,latitude,longitude,place_county_name,place_state_name,place_country_name,place_admin1_name,place_admin2_name,scientific_name,taxon_id
9871877,2012-07-02,,https://www.inaturalist.org/observations/9871877,45.5099011463,-64.6515414931,Cumberland,,Canada,Nova Scotia,Cumberland,Pieris oleracea,198821
9885606,2015-05-13,,https://www.inaturalist.org/observations/9885606,44.4779519792,-77.3026585579,Hastings,,Canada,Ontario,Hastings,Pieris oleracea,198821
9886973,2009-05-21,,https://www.inaturalist.org/observations/9886973,45.3715299167,-75.2086687088,Prescott and Russell,,Canada,Ontario,Prescott and Russell,Pieris oleracea,198821
9900510,2007-08-05,,https://www.inaturalist.org/observations/9900510,45.4433773181,-64.6431113975,Cumberland,,Canada,Nova Scotia,Cumberland,Pieris oleracea,198821
9911943,2017-06-12,,https://www.inaturalist.org/observations/9911943,44.1112539736,-80.1291275024,Dufferin,,Canada,Ontario,Dufferin,Pieris oleracea,198821
9949097,2007-05-14,,https://www.inaturalist.org/observations/9949097,45.3751581507,-75.1908051968,Prescott and Russell,,Canada,Ontario,Prescott and Russell,Pieris oleracea,198821
9996752,2015-06-20,,https://www.inaturalist.org/observations/9996752,44.4800647873,-77.3016929626,Hastings,,Canada,Ontario,Hastings,Pieris oleracea,198821
10055440,2015-07-05,,https://www.inaturalist.org/observations/10055440,44.4699057669,-77.3149645329,Hastings,,Canada,Ontario,Hastings,Pieris oleracea,198821
10058514,2015-07-16,,https://www.inaturalist.org/observations/10058514,44.4603116398,-77.3336219788,Hastings,,Canada,Ontario,Hastings,Pieris oleracea,198821
10069506,2015-07-21,,https://www.inaturalist.org/observations/10069506,44.4816876153,-77.2986888932,Hastings,,Canada,Ontario,Hastings,Pieris oleracea,198821
10282432,2011-08-16,,https://www.inaturalist.org/observations/10282432,51.2915529482,-80.089302063,,,Canada,Ontario,Cochrane,Pieris oleracea,198821
10335860,2016-04-27,,https://www.inaturalist.org/observations/10335860,45.3636862876,-75.192360878,Prescott and Russell,,Canada,Ontario,Prescott and Russell,Pieris oleracea,198821
10394575,2015-05-12,,https://www.inaturalist.org/observations/10394575,44.350073,-78.287158,Peterborough,,Canada,Ontario,Peterborough,Pieris oleracea,198821
10625461,2011-07-27,,https://www.inaturalist.org/observations/10625461,45.147968,-67.297234,Charlotte,,Canada,New Brunswick,Charlotte,Pieris oleracea,198821
10739238,2012-05-09,,https://www.inaturalist.org/observations/10739238,47.535378,-94.827523,Beltrami,Minnesota,United States,Minnesota,Beltrami,Pieris oleracea,198821
10760911,2012-08-03,,https://www.inaturalist.org/observations/10760911,51.7319615324,-80.6095047,,,Canada,Ontario,Cochrane,Pieris oleracea,198821
10782760,2014-09-07,,https://www.inaturalist.org/observations/10782760,44.6444356711,-62.6152389453,Halifax,,Canada,Nova Scotia,Halifax,Pieris oleracea,198821
10796461,2017-05-23,,https://www.inaturalist.org/observations/10796461,45.0818543599,-75.8094191551,Ottawa,,Canada,Ontario,Ottawa,Pieris oleracea,198821
10796673,2017-05-23,,https://www.inaturalist.org/observations/10796673,45.0838239785,-75.8121818304,Ottawa,,Canada,Ontario,Ottawa,Pieris oleracea,198821
10796957,2017-05-23,,https://www.inaturalist.org/observations/10796957,45.0870055267,-75.8149659634,Ottawa,,Canada,Ontario,Ottawa,Pieris oleracea,198821
10979399,2010-07-15,,https://www.inaturalist.org/observations/10979399,45.5484334365,-64.6349666631,Cumberland,,Canada,Nova Scotia,Cumberland,Pieris oleracea,198821
10981394,2017-07-15,,https://www.inaturalist.org/observations/10981394,43.8200816773,-80.0134277344,Peel,,Canada,Ontario,Peel,Pieris oleracea,198821
11133746,2015-05-27,,https://www.inaturalist.org/observations/11133746,46.3744887856,-64.8777969356,Kent,,Canada,New Brunswick,Kent,Pieris oleracea,198821
11561230,2012-07-24,,https://www.inaturalist.org/observations/11561230,46.1115808641,-60.6301057597,Victoria,,Canada,Nova Scotia,Victoria,Pieris oleracea,198821
12149665,2017-08-11,,https://www.inaturalist.org/observations/12149665,51.7832886825,-80.5123015407,,,Canada,Ontario,Cochrane,Pieris oleracea,198821
12279985,2018-05-08,,https://www.inaturalist.org/observations/12279985,44.4305888889,-75.6624222222,St. Lawrence,New York,United States,New York,St. Lawrence,Pieris oleracea,198821
12280469,2018-05-08,,https://www.inaturalist.org/observations/12280469,45.2098420087,-75.2280288935,"Stormont, Dundas and Glengarry",,Canada,Ontario,"Stormont, Dundas and Glengarry",Pieris oleracea,198821
12309888,2018-05-09,,https://www.inaturalist.org/observations/12309888,45.3185376053,-72.449047226,Brome-Missisquoi,,Canada,Québec,Brome-Missisquoi,Pieris oleracea,198821
12396108,2018-05-12,,https://www.inaturalist.org/observations/12396108,44.4148291239,-72.6751157641,Lamoille,Vermont,United States,Vermont,Lamoille,Pieris oleracea,198821
12410616,2018-05-12,,https://www.inaturalist.org/observations/12410616,43.9271942368,-78.9886401115,Durham,,Canada,Ontario,Durham,Pieris oleracea,198821
12418696,2018-05-13,,https://www.inaturalist.org/observations/12418696,48.6817110708,-93.6463507463,,,Canada,Ontario,Rainy River,Pieris oleracea,198821
12463962,2018-05-13,,https://www.inaturalist.org/observations/12463962,44.6069379618,-78.4307732547,Peterborough,,Canada,Ontario,Peterborough,Pieris oleracea,198821
12465559,2018-05-14,,https://www.inaturalist.org/observations/12465559,43.667601,-72.77507,Rutland,Vermont,United States,Vermont,Rutland,Pieris oleracea,198821
12530931,2018-05-16,,https://www.inaturalist.org/observations/12530931,43.6676525908,-72.7782021286,Rutland,Vermont,United States,Vermont,Rutland,Pieris oleracea,198821
12532100,2018-05-16,,https://www.inaturalist.org/observations/12532100,43.6730633333,-72.7824483333,Rutland,Vermont,United States,Vermont,Rutland,Pieris oleracea,198821
12590799,2018-05-18,,https://www.inaturalist.org/observations/12590799,44.809125,-72.839645,Franklin,Vermont,United States,Vermont,Franklin,Pieris oleracea,198821
12601240,2018-05-18,,https://www.inaturalist.org/observations/12601240,44.4809374465,-77.2990000248,Hastings,,Canada,Ontario,Hastings,Pieris oleracea,198821
12613730,2018-05-12,,https://www.inaturalist.org/observations/12613730,43.9375145632,-78.9863222132,Durham,,Canada,Ontario,Durham,Pieris oleracea,198821
12645129,2018-05-14,,https://www.inaturalist.org/observations/12645129,45.0287837921,-74.8162078962,"Stormont, Dundas and Glengarry",,Canada,Ontario,"Stormont, Dundas and Glengarry",Pieris oleracea,198821
12680639,2018-05-21,,https://www.inaturalist.org/observations/12680639,44.7682697994,-86.0572134151,Benzie,Michigan,United States,Michigan,Benzie,Pieris oleracea,198821
12703958,2018-05-21,,https://www.inaturalist.org/observations/12703958,44.1433213633,-77.4306750298,Hastings,,Canada,Ontario,Hastings,Pieris oleracea,198821
12708716,2018-05-20,,https://www.inaturalist.org/observations/12708716,44.4818407117,-77.297283411,Hastings,,Canada,Ontario,Hastings,Pieris oleracea,198821
12722870,2018-05-22,,https://www.inaturalist.org/observations/12722870,47.6036746168,-91.8422698975,Saint Louis,Minnesota,United States,Minnesota,St. Louis,Pieris oleracea,198821
12780286,2018-05-24,,https://www.inaturalist.org/observations/12780286,44.4719020835,-65.1129418326,Annapolis,,Canada,Nova Scotia,Annapolis,Pieris oleracea,198821
12843936,2018-05-24,,https://www.inaturalist.org/observations/12843936,45.0302396367,-74.8127746687,"Stormont, Dundas and Glengarry",,Canada,Ontario,"Stormont, Dundas and Glengarry",Pieris oleracea,198821
12844059,2018-05-25,,https://www.inaturalist.org/observations/12844059,48.436053529,-80.314200595,,,Canada,Ontario,Cochrane,Pieris oleracea,198821
12859912,2018-05-27,,https://www.inaturalist.org/observations/12859912,45.3240871486,-63.3719502948,Colchester,,Canada,Nova Scotia,Colchester,Pieris oleracea,198821
12890619,2018-05-23,,https://www.inaturalist.org/observations/12890619,46.2885922186,-85.9449505806,Schoolcraft,Michigan,United States,Michigan,Schoolcraft,Pieris oleracea,198821
12921399,2018-05-28,,https://www.inaturalist.org/observations/12921399,44.4795289374,-77.3016393185,Hastings,,Canada,Ontario,Hastings,Pieris oleracea,198821
12948958,2018-05-29,,https://www.inaturalist.org/observations/12948958,44.4938267875,-77.3246365786,Hastings,,Canada,Ontario,Hastings,Pieris oleracea,198821
12954424,2018-05-30,,https://www.inaturalist.org/observations/12954424,44.8886771576,-72.6925957203,Franklin,Vermont,United States,Vermont,Franklin,Pieris oleracea,198821
12966092,2018-05-28,,https://www.inaturalist.org/observations/12966092,44.3378730914,-79.6177029634,Simcoe,,Canada,Ontario,Simcoe,Pieris oleracea,198821
12972417,2018-05-30,,https://www.inaturalist.org/observations/12972417,43.7138783237,-72.9019002912,Rutland,Vermont,United States,Vermont,Rutland,Pieris oleracea,198821
13007235,2018-05-31,,https://www.inaturalist.org/observations/13007235,44.4782500211,-77.3041295993,Hastings,,Canada,Ontario,Hastings,Pieris oleracea,198821
13152981,2018-05-30,,https://www.inaturalist.org/observations/13152981,46.8894261316,-60.4692500173,Victoria,,Canada,Nova Scotia,Victoria,Pieris oleracea,198821
13153030,2018-05-24,,https://www.inaturalist.org/observations/13153030,44.7793505093,-76.2246184544,Lanark,,Canada,Ontario,Lanark,Pieris oleracea,198821
13225748,2018-06-07,,https://www.inaturalist.org/observations/13225748,44.31826647,-80.14844731,Simcoe,,Canada,Ontario,Simcoe,Pieris oleracea,198821
13268135,2018-06-09,,https://www.inaturalist.org/observations/13268135,46.0627712248,-64.7623308763,Albert,,Canada,New Brunswick,Albert,Pieris oleracea,198821
13270344,2018-06-09,,https://www.inaturalist.org/observations/13270344,44.5468883333,-79.0526111667,Kawartha Lakes,,Canada,Ontario,Kawartha Lakes,Pieris oleracea,198821
13300121,2018-06-09,,https://www.inaturalist.org/observations/13300121,44.636175,-79.010705,Kawartha Lakes,,Canada,Ontario,Kawartha Lakes,Pieris oleracea,198821
13302888,2018-06-06,,https://www.inaturalist.org/observations/13302888,44.3557004315,-80.5518937047,Grey,,Canada,Ontario,Grey,Pieris oleracea,198821
13310128,2017-07-24,,https://www.inaturalist.org/observations/13310128,47.4893314,-93.56895,Itasca,Minnesota,United States,Minnesota,Itasca,Pieris oleracea,198821
13487994,2018-05-22,,https://www.inaturalist.org/observations/13487994,44.6452666667,-72.38257,Orleans,Vermont,United States,Vermont,Orleans,Pieris oleracea,198821
13488302,2018-06-16,,https://www.inaturalist.org/observations/13488302,43.8250842468,-80.00415802,Peel,,Canada,Ontario,Peel,Pieris oleracea,198821
13513379,2018-06-04,,https://www.inaturalist.org/observations/13513379,48.6683593789,-93.6608504053,,,Canada,Ontario,Rainy River,Pieris oleracea,198821
13654168,2015-06-21,,https://www.inaturalist.org/observations/13654168,45.50506026,-76.62974463,Renfrew,,Canada,Ontario,Renfrew,Pieris oleracea,198821
13786211,2018-06-03,,https://www.inaturalist.org/observations/13786211,44.6131043657,-72.5119047702,Lamoille,Vermont,United States,Vermont,Lamoille,Pieris oleracea,198821
13789142,2018-06-25,,https://www.inaturalist.org/observations/13789142,45.410739,-93.715137,Sherburne,Minnesota,United States,Minnesota,Sherburne,Pieris oleracea,198821
13806459,2018-06-26,,https://www.inaturalist.org/observations/13806459,45.2435029,-72.454758,Brome-Missisquoi,,Canada,Québec,Brome-Missisquoi,Pieris oleracea,198821
13818272,2018-06-26,,https://www.inaturalist.org/observations/13818272,49.1331425487,-85.8303413673,,,Canada,Ontario,Thunder Bay,Pieris oleracea,198821
13871634,2015-08-01,,https://www.inaturalist.org/observations/13871634,44.6491260559,-65.5383582768,Annapolis,,Canada,Nova Scotia,Annapolis,Pieris oleracea,198821
13876333,2018-06-28,,https://www.inaturalist.org/observations/13876333,53.6724711964,-112.830702961,Division No. 10,,Canada,Alberta,Division No. 10,Pieris oleracea,198821
13983214,2018-07-02,,https://www.inaturalist.org/observations/13983214,43.6419892113,-72.8855206356,Rutland,Vermont,United States,Vermont,Rutland,Pieris oleracea,198821
14021194,2018-07-03,,https://www.inaturalist.org/observations/14021194,44.49319,-77.32472,Hastings,,Canada,Ontario,Hastings,Pieris oleracea,198821
14021478,2018-07-03,,https://www.inaturalist.org/observations/14021478,44.492812,-77.323791,Hastings,,Canada,Ontario,Hastings,Pieris oleracea,198821
14028386,2018-07-03,,https://www.inaturalist.org/observations/14028386,47.5874529,-94.7516528,Beltrami,Minnesota,United States,Minnesota,Beltrami,Pieris oleracea,198821
14087873,2018-07-04,,https://www.inaturalist.org/observations/14087873,44.021809,-79.164776,Durham,,Canada,Ontario,Durham,Pieris oleracea,198821
14122843,2018-07-06,,https://www.inaturalist.org/observations/14122843,45.3845677925,-75.2307332403,Prescott and Russell,,Canada,Ontario,Prescott and Russell,Pieris oleracea,198821
14139107,2018-07-07,,https://www.inaturalist.org/observations/14139107,44.479536,-77.301377,Hastings,,Canada,Ontario,Hastings,Pieris oleracea,198821
14166889,2015-05-25,,https://www.inaturalist.org/observations/14166889,44.7629518608,-72.1471029739,Orleans,Vermont,United States,Vermont,Orleans,Pieris oleracea,198821
14172544,2018-07-01,,https://www.inaturalist.org/observations/14172544,48.6033474306,-93.6795679612,,,Canada,Ontario,Rainy River,Pieris oleracea,198821
14173001,2018-06-30,,https://www.inaturalist.org/observations/14173001,44.5739333333,-79.09541,Kawartha Lakes,,Canada,Ontario,Kawartha Lakes,Pieris oleracea,198821
14188236,2018-05-21,,https://www.inaturalist.org/observations/14188236,44.7080718278,-63.4609826724,Halifax,,Canada,Nova Scotia,Halifax,Pieris oleracea,198821
14195014,2018-07-08,,https://www.inaturalist.org/observations/14195014,44.481149,-77.297951,Hastings,,Canada,Ontario,Hastings,Pieris oleracea,198821
14211977,2018-07-08,,https://www.inaturalist.org/observations/14211977,45.3262864905,-72.5036108463,Brome-Missisquoi,,Canada,Québec,Brome-Missisquoi,Pieris oleracea,198821
14218408,2018-07-07,,https://www.inaturalist.org/observations/14218408,51.090892156,-96.6766159016,Division No. 18,,Canada,Manitoba,Division No. 18,Pieris oleracea,198821
14248480,2018-07-02,,https://www.inaturalist.org/observations/14248480,48.7761845008,-93.6800194354,,,Canada,Ontario,Rainy River,Pieris oleracea,198821
14298677,2018-07-12,,https://www.inaturalist.org/observations/14298677,43.415975,-80.1218716667,Wellington,,Canada,Ontario,Wellington,Pieris oleracea,198821
14327412,2018-07-13,,https://www.inaturalist.org/observations/14327412,44.3222416667,-74.55095,St. Lawrence,New York,United States,New York,St. Lawrence,Pieris oleracea,198821
14331012,2018-07-13,,https://www.inaturalist.org/observations/14331012,48.4450033333,-89.3238666667,,,Canada,Ontario,Thunder Bay,Pieris oleracea,198821
14389007,2018-07-10,,https://www.inaturalist.org/observations/14389007,48.7894025465,-93.6882307975,,,Canada,Ontario,Rainy River,Pieris oleracea,198821
14402878,2018-07-14,,https://www.inaturalist.org/observations/14402878,49.4827706975,-94.4885443053,,,Canada,Ontario,Kenora,Pieris oleracea,198821
14411199,2018-07-15,,https://www.inaturalist.org/observations/14411199,44.379511,-77.314159,Hastings,,Canada,Ontario,Hastings,Pieris oleracea,198821
14468872,2018-07-17,,https://www.inaturalist.org/observations/14468872,43.5155301101,-79.9916553497,Halton,,Canada,Ontario,Halton,Pieris oleracea,198821
14474386,2018-07-17,,https://www.inaturalist.org/observations/14474386,44.481164,-77.29858,Hastings,,Canada,Ontario,Hastings,Pieris oleracea,198821
14546444,2018-07-20,,https://www.inaturalist.org/observations/14546444,45.434925,-76.5800466667,Renfrew,,Canada,Ontario,Renfrew,Pieris oleracea,198821
14580118,2018-07-21,,https://www.inaturalist.org/observations/14580118,43.6957033333,-80.2477116667,Wellington,,Canada,Ontario,Wellington,Pieris oleracea,198821
14622241,2018-07-21,,https://www.inaturalist.org/observations/14622241,44.0585711653,-79.3175630658,York,,Canada,Ontario,York,Pieris oleracea,198821
14646020,2018-07-22,,https://www.inaturalist.org/observations/14646020,45.0718507418,-87.120554974,Door,Wisconsin,United States,Wisconsin,Door,Pieris oleracea,198821
14894209,2018-07-14,,https://www.inaturalist.org/observations/14894209,48.810623,-94.562894,,,Canada,Ontario,Rainy River,Pieris oleracea,198821
14910214,2018-07-29,,https://www.inaturalist.org/observations/14910214,44.4516544065,-77.4599891817,Hastings,,Canada,Ontario,Hastings,Pieris oleracea,198821
14972808,2018-07-29,,https://www.inaturalist.org/observations/14972808,44.0587020219,-79.3164038225,York,,Canada,Ontario,York,Pieris oleracea,198821
14973104,2018-07-29,,https://www.inaturalist.org/observations/14973104,44.059729006,-79.3216687671,York,,Canada,Ontario,York,Pieris oleracea,198821
14998248,2018-07-26,,https://www.inaturalist.org/observations/14998248,45.5473938,-74.8576089,Prescott and Russell,,Canada,Ontario,Prescott and Russell,Pieris oleracea,198821
15012586,2018-07-12,,https://www.inaturalist.org/observations/15012586,48.6091571433,-93.7024159346,,,Canada,Ontario,Rainy River,Pieris oleracea,198821
15024020,2018-08-01,,https://www.inaturalist.org/observations/15024020,43.4166930556,-80.3366047222,Regional Municipality of Waterloo,,Canada,Ontario,Regional Municipality of Waterloo,Pieris oleracea,198821
15276114,2018-08-09,,https://www.inaturalist.org/observations/15276114,43.4146216667,-80.1027883333,Wellington,,Canada,Ontario,Wellington,Pieris oleracea,198821
15370136,2018-08-12,,https://www.inaturalist.org/observations/15370136,44.646009,-79.091569,Kawartha Lakes,,Canada,Ontario,Kawartha Lakes,Pieris oleracea,198821
15376893,2018-07-24,,https://www.inaturalist.org/observations/15376893,45.335075,-72.1813466667,Memphrémagog,,Canada,Québec,Memphrémagog,Pieris oleracea,198821
15383590,2018-08-12,,https://www.inaturalist.org/observations/15383590,44.481306,-77.298386,Hastings,,Canada,Ontario,Hastings,Pieris oleracea,198821
15400176,2011-07-25,,https://www.inaturalist.org/observations/15400176,45.5589590996,-64.6569811842,Cumberland,,Canada,Nova Scotia,Cumberland,Pieris oleracea,198821
15401528,2011-08-01,,https://www.inaturalist.org/observations/15401528,45.4120953545,-64.7258270247,Cumberland,,Canada,Nova Scotia,Cumberland,Pieris oleracea,198821
15450268,2018-07-30,,https://www.inaturalist.org/observations/15450268,51.2476090693,-80.6750558251,,,Canada,Ontario,Cochrane,Pieris oleracea,198821
15451659,2018-08-14,,https://www.inaturalist.org/observations/15451659,44.1988460336,-78.4634310007,Kawartha Lakes,,Canada,Ontario,Kawartha Lakes,Pieris oleracea,198821
15476796,2018-08-15,,https://www.inaturalist.org/observations/15476796,44.479401,-77.303787,Hastings,,Canada,Ontario,Hastings,Pieris oleracea,198821
15521471,2018-07-30,,https://www.inaturalist.org/observations/15521471,51.27588942,-80.6389565393,,,Canada,Ontario,Cochrane,Pieris oleracea,198821
15523964,2018-08-16,,https://www.inaturalist.org/observations/15523964,48.361170088,-79.0005662099,Rouyn-Noranda,,Canada,Québec,Rouyn-Noranda,Pieris oleracea,198821
15771842,2018-08-19,,https://www.inaturalist.org/observations/15771842,44.6850595594,-79.0515511452,Kawartha Lakes,,Canada,Ontario,Kawartha Lakes,Pieris oleracea,198821
15864525,2018-08-23,,https://www.inaturalist.org/observations/15864525,43.7306329412,-79.9566141888,Peel,,Canada,Ontario,Peel,Pieris oleracea,198821
15951472,2018-08-26,,https://www.inaturalist.org/observations/15951472,46.3531033333,-62.52529,Kings,,Canada,Prince Edward Island,Kings,Pieris oleracea,198821
15957980,2018-05-17,,https://www.inaturalist.org/observations/15957980,44.4684093794,-77.3156441475,Hastings,,Canada,Ontario,Hastings,Pieris oleracea,198821
16011680,2018-08-19,,https://www.inaturalist.org/observations/16011680,51.8006127058,-80.6881294795,,,Canada,Ontario,Cochrane,Pieris oleracea,198821
16129259,2018-08-31,,https://www.inaturalist.org/observations/16129259,45.6690254211,-86.9660568237,Delta,Michigan,United States,Michigan,Delta,Pieris oleracea,198821
16394253,2018-07-27,,https://www.inaturalist.org/observations/16394253,44.3737527778,-75.5959388889,St. Lawrence,New York,United States,New York,St. Lawrence,Pieris oleracea,198821
16404738,2015-07-26,,https://www.inaturalist.org/observations/16404738,45.5076702906,-64.7481892877,Cumberland,,Canada,Nova Scotia,Cumberland,Pieris oleracea,198821
16441688,2018-07-07,,https://www.inaturalist.org/observations/16441688,53.9736194444,-79.0673055556,Nord-du-Québec,,Canada,Québec,Nord-du-Québec,Pieris oleracea,198821
17134203,2013-08-07,,https://www.inaturalist.org/observations/17134203,44.709086363,-79.3686444174,Simcoe,,Canada,Ontario,Simcoe,Pieris oleracea,198821
17353369,2016-07-14,,https://www.inaturalist.org/observations/17353369,50.5884635724,-96.0421390297,Division No. 1,,Canada,Manitoba,Division No. 1,Pieris oleracea,198821
17423959,2018-05-28,,https://www.inaturalist.org/observations/17423959,49.7145685037,-95.9890516099,Division No. 1,,Canada,Manitoba,Division No. 1,Pieris oleracea,198821
17449538,2018-05-21,,https://www.inaturalist.org/observations/17449538,45.0495302829,-81.3724751396,Bruce,,Canada,Ontario,Bruce,Pieris oleracea,198821
17538313,2017-06-03,,https://www.inaturalist.org/observations/17538313,44.7990601055,-79.0965065831,Kawartha Lakes,,Canada,Ontario,Kawartha Lakes,Pieris oleracea,198821
17969052,2018-09-04,,https://www.inaturalist.org/observations/17969052,45.2435029,-72.454758,Brome-Missisquoi,,Canada,Québec,Brome-Missisquoi,Pieris oleracea,198821
17971693,2016-07-05,,https://www.inaturalist.org/observations/17971693,45.5154447,-73.8973769,Communauté-Urbaine-de-Montréal,,Canada,Québec,Communauté-Urbaine-de-Montréal,Pieris oleracea,198821
18016385,2013-06-03,,https://www.inaturalist.org/observations/18016385,45.11232,-70.351232,Franklin,Maine,United States,Maine,Franklin,Pieris oleracea,198821
18354574,2015-05-27,,https://www.inaturalist.org/observations/18354574,44.2505,-74.2389,Franklin,New York,United States,New York,Franklin,Pieris oleracea,198821
18472462,2011-08-31,,https://www.inaturalist.org/observations/18472462,45.5641750302,-64.6185398635,Cumberland,,Canada,Nova Scotia,Cumberland,Pieris oleracea,198821
18487776,2018-06-09,,https://www.inaturalist.org/observations/18487776,44.6223662537,-72.498286868,Lamoille,Vermont,United States,Vermont,Lamoille,Pieris oleracea,198821
18719206,2007-06-01,,https://www.inaturalist.org/observations/18719206,44.0740642607,-78.5078968061,Durham,,Canada,Ontario,Durham,Pieris oleracea,198821
18734286,2018-07-01,,https://www.inaturalist.org/observations/18734286,45.2435029,-72.454758,Brome-Missisquoi,,Canada,Québec,Brome-Missisquoi,Pieris oleracea,198821
18928498,2005-07-30,,https://www.inaturalist.org/observations/18928498,44.4322538,-74.1802378,Franklin,New York,United States,New York,Franklin,Pieris oleracea,198821
19183243,2018-07-22,,https://www.inaturalist.org/observations/19183243,45.751552,-74.826825,Papineau,,Canada,Québec,Papineau,Pieris oleracea,198821
19339288,2018-09-12,,https://www.inaturalist.org/observations/19339288,44.6921316667,-72.3528333333,Orleans,Vermont,United States,Vermont,Orleans,Pieris oleracea,198821
19466608,2018-08-19,,https://www.inaturalist.org/observations/19466608,51.8115487589,-80.7066433331,,,Canada,Ontario,Cochrane,Pieris oleracea,198821
19520444,2012-05-14,,https://www.inaturalist.org/observations/19520444,45.4611128482,-64.6783700563,Cumberland,,Canada,Nova Scotia,Cumberland,Pieris oleracea,198821
19535384,2012-05-27,,https://www.inaturalist.org/observations/19535384,45.5336153162,-64.6595484711,Cumberland,,Canada,Nova Scotia,Cumberland,Pieris oleracea,198821
19576304,2012-07-06,,https://www.inaturalist.org/observations/19576304,45.2794278225,-64.9440521694,Cumberland,,Canada,Nova Scotia,Cumberland,Pieris oleracea,198821
19693599,2013-07-20,,https://www.inaturalist.org/observations/19693599,45.5567340793,-64.7256646381,Cumberland,,Canada,Nova Scotia,Cumberland,Pieris oleracea,198821
19710880,2014-05-21,,https://www.inaturalist.org/observations/19710880,45.5550189168,-64.7134160564,Cumberland,,Canada,Nova Scotia,Cumberland,Pieris oleracea,198821
19783156,2015-07-22,,https://www.inaturalist.org/observations/19783156,45.5968483433,-64.739978923,Cumberland,,Canada,Nova Scotia,Cumberland,Pieris oleracea,198821
20060636,2018-07-06,,https://www.inaturalist.org/observations/20060636,44.4549618275,-77.3548263954,Hastings,,Canada,Ontario,Hastings,Pieris oleracea,198821
20060643,2018-07-06,,https://www.inaturalist.org/observations/20060643,44.45531229,-77.354013365,Hastings,,Canada,Ontario,Hastings,Pieris oleracea,198821
20125941,2004-07-02,,https://www.inaturalist.org/observations/20125941,42.8363081,-88.4525012,Walworth,Wisconsin,United States,Wisconsin,Walworth,Pieris oleracea,198821
20255647,2018-05-13,,https://www.inaturalist.org/observations/20255647,44.3141863266,-72.4909499189,Washington,Vermont,United States,Vermont,Washington,Pieris oleracea,198821
20310860,2014-08-09,,https://www.inaturalist.org/observations/20310860,44.337725,-75.725841,Jefferson,New York,United States,New York,Jefferson,Pieris oleracea,198821
20376032,2018-09-14,,https://www.inaturalist.org/observations/20376032,45.2079234176,-63.2184475315,Colchester,,Canada,Nova Scotia,Colchester,Pieris oleracea,198821
20975711,2018-07-07,,https://www.inaturalist.org/observations/20975711,44.4672490352,-77.2360822093,Hastings,,Canada,Ontario,Hastings,Pieris oleracea,198821
21151898,2018-05-14,,https://www.inaturalist.org/observations/21151898,44.3923604415,-72.6780281281,Washington,Vermont,United States,Vermont,Washington,Pieris oleracea,198821
21609849,2011-05-15,,https://www.inaturalist.org/observations/21609849,45.2164816282,-85.0139923766,Charlevoix,Michigan,United States,Michigan,Charlevoix,Pieris oleracea,198821
21674177,2012-04-15,,https://www.inaturalist.org/observations/21674177,45.2138047171,-85.0051645562,Charlevoix,Michigan,United States,Michigan,Charlevoix,Pieris oleracea,198821
21929097,2016-07-08,,https://www.inaturalist.org/observations/21929097,46.7844141171,-71.2701426029,Communauté-Urbaine-de-Québec,,Canada,Québec,Communauté-Urbaine-de-Québec,Pieris oleracea,198821
21966546,2016-08-18,,https://www.inaturalist.org/observations/21966546,44.3888125924,-78.3502193511,Peterborough,,Canada,Ontario,Peterborough,Pieris oleracea,198821
22077028,2016-08-11,,https://www.inaturalist.org/observations/22077028,51.682628453,-80.5661732245,,,Canada,Ontario,Cochrane,Pieris oleracea,198821
22119563,2004-05-06,,https://www.inaturalist.org/observations/22119563,44.52408,-78.979797,Kawartha Lakes,,Canada,Ontario,Kawartha Lakes,Pieris oleracea,198821
22126533,2017-07-22,,https://www.inaturalist.org/observations/22126533,44.7428055556,-72.5906305556,Lamoille,Vermont,United States,Vermont,Lamoille,Pieris oleracea,198821
22189622,2018-05-26,,https://www.inaturalist.org/observations/22189622,43.688108,-79.989645,Halton,,Canada,Ontario,Halton,Pieris oleracea,198821
22374210,2018-07-11,,https://www.inaturalist.org/observations/22374210,51.4970850255,-55.5204123219,Division No. 9,,Canada,Newfoundland and Labrador,Division No. 9,Pieris oleracea,198821
