name,longitude,latitude,prov,date
"Pieris virginiensis Edwards, 1870",-84.9109320007627,45.6912881500374,gbif,1998-05-04
"Pieris virginiensis Edwards, 1870",-84.9109320007627,45.6912881500374,gbif,1998-05-04
"Pieris virginiensis Edwards, 1870",-84.913152061374,45.6865981683591,gbif,1998-05-06
"Pieris virginiensis Edwards, 1870",-85.0800186948584,46.4795252102743,gbif,1998-05-16
"Pieris virginiensis Edwards, 1870",-84.9109320007627,45.6912881500374,gbif,1998-05-04
"Pieris virginiensis Edwards, 1870",-84.9047018041299,45.6893081639313,gbif,1998-05-17
"Pieris virginiensis Edwards, 1870",-84.9109320007627,45.6912881500374,gbif,1998-05-04
"Pieris virginiensis Edwards, 1870",-84.9109320007627,45.6912881500374,gbif,1998-05-04
"Pieris virginiensis Edwards, 1870",-72.69875,41.92083,gbif,1997-04-21
"Pieris virginiensis Edwards, 1870",-73.01125,41.92083,gbif,1997-04-26
"Pieris virginiensis Edwards, 1870",-73.26125,41.9625,gbif,1997-05-15
"Pieris virginiensis Edwards, 1870",-73.19875,42.00417,gbif,1997-05-15
"Pieris virginiensis Edwards, 1870",-79.837472,43.582081,gbif,1997-05-24
"Pieris virginiensis Edwards, 1870",-72.76125,41.42083,gbif,1997-05-12
"Pieris virginiensis Edwards, 1870",-84.6,46.7984,gbif,1996-05-30
"Pieris virginiensis Edwards, 1870",-73.19875,41.50417,gbif,1995-04-26
"Pieris virginiensis Edwards, 1870",-72.76125,41.42083,gbif,1995-04-25
"Pieris virginiensis Edwards, 1870",-73.01125,41.9625,gbif,1995-05-16
"Pieris virginiensis Edwards, 1870",-72.69875,41.42083,gbif,1995-05-20
"Pieris virginiensis Edwards, 1870",-84.595949,44.907724,gbif,1994-05-14
"Pieris virginiensis Edwards, 1870",-80.2167,43.3667,gbif,1993-05-11
"Pieris virginiensis Edwards, 1870",-83.8833,46.2167,gbif,1992-05-30
"Pieris virginiensis Edwards, 1870",-80.0167,43.4624,gbif,1991-04-30
"Pieris virginiensis Edwards, 1870",-79.9238,43.3024,gbif,1991-04-25
"Pieris virginiensis Edwards, 1870",-79.9667,43.4,gbif,1991-04-25
"Pieris virginiensis Edwards, 1870",-79.9833,43.4103,gbif,1991-04-30
"Pieris virginiensis Edwards, 1870",-79.9238,43.3024,gbif,1991-04-25
"Pieris virginiensis Edwards, 1870",-80.0333,43.4,gbif,1991-05-15
"Pieris virginiensis Edwards, 1870",-80.1062,43.3665,gbif,1991-05-08
"Pieris virginiensis Edwards, 1870",-79.9933,43.4454,gbif,1991-05-15
"Pieris virginiensis Edwards, 1870",-86.175395,41.97751,gbif,1990-04-24
"Pieris virginiensis Edwards, 1870",-81.4693,42.6324,gbif,1990-04-26
"Pieris virginiensis Edwards, 1870",-86.175395,41.97751,gbif,1990-04-24
"Pieris virginiensis Edwards, 1870",-80.0167,43.8,gbif,1990-05-26
"Pieris virginiensis Edwards, 1870",-76.6167,44.8833,gbif,1990-05-26
"Pieris virginiensis Edwards, 1870",-84.904003,45.686623,gbif,1988-04-30
"Pieris virginiensis Edwards, 1870",-84.904003,45.686623,gbif,1988-04-30
"Pieris virginiensis Edwards, 1870",-81.5333,42.6667,gbif,1988-05-30
"Pieris virginiensis Edwards, 1870",-78.0231,43.9924,gbif,1988-07-21
"Pieris virginiensis Edwards, 1870",-79.9808,43.5202,gbif,1986-05-09
"Pieris virginiensis Edwards, 1870",-72.864883,42.640203,gbif,1986-05-18
"Pieris virginiensis Edwards, 1870",-72.906516,42.584869,gbif,1986-05-18
"Pieris virginiensis Edwards, 1870",-79.17782,41.75228,gbif,1985-05-16
"Pieris virginiensis Edwards, 1870",-84.904003,45.686623,gbif,1984-05-03
"Pieris virginiensis Edwards, 1870",-84.904003,45.686623,gbif,1984-05-03
"Pieris virginiensis Edwards, 1870",-84.904003,45.686623,gbif,1984-05-05
"Pieris virginiensis Edwards, 1870",-76.6167,44.7833,gbif,1984-05-19
"Pieris virginiensis Edwards, 1870",-76.62,44.07,gbif,1984-05-19
"Pieris virginiensis Edwards, 1870",-84.904003,45.686623,gbif,1984-05-24
"Pieris virginiensis Edwards, 1870",-76.6167,44.6667,gbif,1984-05-19
"Pieris virginiensis Edwards, 1870",-73.391395,41.305022,gbif,1983-04-01
"Pieris virginiensis Edwards, 1870",-73.391395,41.305022,gbif,1983-04-01
"Pieris virginiensis Edwards, 1870",-76.62,44.78,gbif,1983-05-13
"Pieris virginiensis Edwards, 1870",-76.6167,44.6667,gbif,1983-05-13
"Pieris virginiensis Edwards, 1870",-73.300569,41.553963,gbif,1983-05-07
"Pieris virginiensis Edwards, 1870",-76.62,44.07,gbif,1983-05-13
"Pieris virginiensis Edwards, 1870",-76.62,44.07,gbif,1983-05-13
"Pieris virginiensis Edwards, 1870",-84.904003,45.686623,gbif,1983-05-28
"Pieris virginiensis Edwards, 1870",-76.62,44.07,gbif,1983-05-13
"Pieris virginiensis Edwards, 1870",-76.62,44.07,gbif,1983-05-13
"Pieris virginiensis Edwards, 1870",-76.62,44.07,gbif,1983-05-13
"Pieris virginiensis Edwards, 1870",-76.6167,44.7833,gbif,1983-05-13
"Pieris virginiensis Edwards, 1870",-76.62,44.07,gbif,1983-05-13
"Pieris virginiensis Edwards, 1870",-73.42123,41.98343,gbif,1983-05-14
"Pieris virginiensis Edwards, 1870",-73.300569,41.553963,gbif,1983-05-07
"Pieris virginiensis Edwards, 1870",-76.62,44.07,gbif,1983-05-13
"Pieris virginiensis Edwards, 1870",-76.6167,44.6667,gbif,1983-05-13
"Pieris virginiensis Edwards, 1870",-84.904003,45.686623,gbif,1983-05-28
"Pieris virginiensis Edwards, 1870",-76.62,44.07,gbif,1983-05-13
"Pieris virginiensis Edwards, 1870",-76.62,44.07,gbif,1983-06-01
"Pieris virginiensis Edwards, 1870",-73.39418,42.11036,gbif,1982-05-14
"Pieris virginiensis Edwards, 1870",-73.39418,42.11036,gbif,1982-05-13
"Pieris virginiensis Edwards, 1870",-73.39418,42.11036,gbif,1982-05-13
"Pieris virginiensis Edwards, 1870",-76.55,44.6667,gbif,1982-05-15
"Pieris virginiensis Edwards, 1870",-73.39418,42.11036,gbif,1982-05-18
"Pieris virginiensis Edwards, 1870",-88.879378,46.88796,gbif,1982-05-24
"Pieris virginiensis Edwards, 1870",-73.39418,42.11036,gbif,1982-05-18
"Pieris virginiensis Edwards, 1870",-72.79121,41.39371,gbif,1981-04-19
"Pieris virginiensis Edwards, 1870",-72.79121,41.39371,gbif,1981-04-18
"Pieris virginiensis Edwards, 1870",-72.71704,41.36704,gbif,1981-04-10
"Pieris virginiensis Edwards, 1870",-72.79121,41.39371,gbif,1981-04-26
"Pieris virginiensis Edwards, 1870",-73.35078,41.96515,gbif,1981-05-14
"Pieris virginiensis Edwards, 1870",-72.79121,41.39371,gbif,1981-05-05
"Pieris virginiensis Edwards, 1870",-73.35078,41.96515,gbif,1981-05-14
"Pieris virginiensis Edwards, 1870",-84.342747,42.811977,gbif,1981-06-20
"Pieris virginiensis Edwards, 1870",-76.4654,44.4287,gbif,1980-05-17
"Pieris virginiensis Edwards, 1870",-79.9751,43.5796,gbif,1980-05-12
"Pieris virginiensis Edwards, 1870",-76.4654,44.4287,gbif,1980-05-17
"Pieris virginiensis Edwards, 1870",-79.9681,43.5775,gbif,1980-05-12
"Pieris virginiensis Edwards, 1870",-79.9751,43.5796,gbif,1980-05-12
"Pieris virginiensis Edwards, 1870",-76.5553,44.5677,gbif,1980-05-17
"Pieris virginiensis Edwards, 1870",-79.9751,43.5796,gbif,1980-05-12
"Pieris virginiensis Edwards, 1870",-79.9751,43.5796,gbif,1980-05-12
"Pieris virginiensis Edwards, 1870",-79.9751,43.5796,gbif,1980-05-12
"Pieris virginiensis Edwards, 1870",-79.9751,43.5796,gbif,1980-05-12
"Pieris virginiensis Edwards, 1870",-76.5553,44.5677,gbif,1980-05-17
"Pieris virginiensis Edwards, 1870",-79.9751,43.5796,gbif,1980-05-12
"Pieris virginiensis Edwards, 1870",-79.9751,43.5796,gbif,1980-05-12
