name,longitude,latitude,prov,date
Cardamine concatenata (Michx.) O.Schwarz,-77.985042000000007,39.073037,gbif,2019-03-30
Cardamine concatenata (Michx.) O.Schwarz,-83.137505,36.959328,gbif,2019-03-21
Cardamine concatenata (Michx.) O.Schwarz,-77.191841,38.814015,gbif,2019-03-20
Cardamine concatenata (Michx.) O.Schwarz,-85.739922000000007,36.0301,gbif,2019-03-27
Cardamine concatenata (Michx.) O.Schwarz,-86.523155,34.74637,gbif,2019-03-23
Cardamine concatenata (Michx.) O.Schwarz,-78.992676,36.044746,gbif,2019-03-24
Cardamine concatenata (Michx.) O.Schwarz,-77.984828,39.074324,gbif,2019-03-30
Cardamine concatenata (Michx.) O.Schwarz,-89.199914,37.624904,gbif,2019-04-13
Cardamine concatenata (Michx.) O.Schwarz,-87.915651,42.176887,gbif,2019-04-13
Cardamine concatenata (Michx.) O.Schwarz,-88.012516,41.532783,gbif,2019-04-06
Cardamine concatenata (Michx.) O.Schwarz,-76.923051,39.295884,gbif,2019-04-09
Cardamine concatenata (Michx.) O.Schwarz,-77.520744,39.03309,gbif,2019-04-20
Cardamine concatenata (Michx.) O.Schwarz,-83.564464,41.542665,gbif,2019-04-23
Cardamine concatenata (Michx.) O.Schwarz,-79.408783,40.848,gbif,2019-04-24
Cardamine concatenata (Michx.) O.Schwarz,-88.039343,41.814798,gbif,2019-04-27
Cardamine concatenata (Michx.) O.Schwarz,-78.459083,38.476495,gbif,2019-04-29
Cardamine concatenata (Michx.) O.Schwarz,-86.296127,39.858626,gbif,2019-04-27
Cardamine concatenata (Michx.) O.Schwarz,-82.60936,35.496234,gbif,2019-04-13
Cardamine concatenata (Michx.) O.Schwarz,-77.066246,38.898404,gbif,2019-04-14
Cardamine concatenata (Michx.) O.Schwarz,-80.77095,41.009598,gbif,2019-04-12
Cardamine concatenata (Michx.) O.Schwarz,-75.578272,39.807869,gbif,2019-04-13
Cardamine concatenata (Michx.) O.Schwarz,-89.429069,43.085441,gbif,2019-04-18
