"gbifID","tmin","tmax"
3956846888,2.3844262295082,14.3698360655738
899973460,-2.51918032786885,12.1383606557377
3759409570,-0.0167213114754098,12.0288524590164
2242903474,4.01901639344262,14.307868852459
3090667498,-2.40606557377049,8.24409836065574
1990492593,4.06983606557377,17.4332786885246
3784796051,4.2727868852459,17.3991803278689
3415891557,-0.170491803278689,10.1280327868852
2242841282,4.67327868852459,16.4955737704918
3773239945,1.47672131147541,13.5080327868852
4028668646,0.551803278688525,13.9609836065574
2596438951,-1.20868852459016,10.5773770491803
3109237303,0.0798360655737705,14.8126229508197
2597884417,1.2627868852459,13.0670491803279
3112479825,3.83901639344262,17.7139344262295
3925115480,0.545409836065574,12.0386885245902
3912000511,-1.06786885245902,12.4814754098361
1847526820,-4.49540983606557,5.09409836065574
1265603924,1.31967213114754,14.3947540983607
2596220507,4.45983333333333,15.3786666666667
1265532173,-0.286393442622951,13.9113114754098
3712738652,-3.5435593220339,9.11508474576271
2244306454,2.88885245901639,14.3332786885246
3113424546,1.98737704918033,14.066393442623
3090563167,1.12950819672131,15.8350819672131
1500239495,5.06393442622951,19.0972131147541
3764563696,-2.22065573770492,7.96967213114754
1836652659,-2.68610169491525,7.96864406779661
1837754380,0.140338983050847,10.3738983050847
3079915552,0.157049180327869,13.2547540983607
1453280572,9.64262295081967,20.242131147541
2242916741,2.60901639344262,12.9601639344262
2620078270,1.21311475409836,13.2606557377049
3112378615,-0.77327868852459,11.8709836065574
3764147899,-2.88131147540984,8.35081967213115
2859095226,0.789508196721311,14.4808196721311
2603427206,2.72573770491803,14.9190163934426
3112465866,4.66311475409836,15.6490163934426
3760222514,1.36049180327869,13.6313114754098
2244299625,7.61868852459016,18.8059016393443
1571058620,-0.300655737704918,10.2734426229508
1269547885,6.0944262295082,18.0231147540984
2603321404,0.879672131147541,9.37540983606557
3802557187,4.49360655737705,15.7465573770492
3747267629,-0.129152542372881,13.8505084745763
3892302404,3.55180327868852,17.7816393442623
2620184888,4.01770491803279,16.9159016393443
3756912305,-1.61229508196721,10.3860655737705
3784950603,4.52540983606557,15.7391803278689
2859401427,9.88147540983607,23.3039344262295
2251910698,1.9955737704918,12.3073770491803
3743101321,-1.17852459016393,9.73344262295082
3966686421,3.00245901639344,18.6062295081967
3112283235,4.43934426229508,15.7165573770492
3415657497,4.18131147540984,17.7026229508197
2596136412,3.07333333333333,14.4676666666667
2596180265,0.218688524590164,10.7106557377049
165158524,7.17508196721311,18.8462295081967
2611008849,0.0111475409836066,8.76852459016393
3772500766,-0.806885245901639,12.4455737704918
3959776962,0.170819672131148,10.6939344262295
3117754471,-2.59229508196721,10.2175409836066
2634261916,2.69491803278689,14.3052459016393
3070782567,-4.52728813559322,6.27406779661017
2641522124,7.63655737704918,19.0501639344262
3112339452,-0.895245901639344,12.5224590163934
3773251925,-1.89147540983607,10.7509836065574
1269573422,1.45196721311475,15.2413114754098
3860567026,5.70131147540984,15.9844262295082
2239049306,5.44803278688525,17.8973770491803
1249302455,6.92786885245902,19.7750819672131
3860076457,3.25540983606557,14.464262295082
3415397416,1.24622950819672,11.0449180327869
3784925966,2.77180327868852,16.8718032786885
3954132088,1.04393442622951,15.4973770491803
2626249677,3.31639344262295,13.9049180327869
3348794101,5.18967213114754,15.9745901639344
3773644501,4.94770491803279,16.0586885245902
3773165063,4.33508196721311,17.0616393442623
2251967293,0.059672131147541,10.9929508196721
4014859704,5.61426229508197,19.004262295082
3773558441,7.63475409836066,17.7854098360656
3044598483,1.05311475409836,10.9211475409836
3112396188,3.04032786885246,16.3388524590164
3335146810,2.58786885245902,15.1990163934426
3113347769,3.52950819672131,15.2304918032787
3759721268,0.431967213114754,12.652131147541
3957059429,1.69966101694915,16.9325423728814
3427490725,4.38770491803279,17.5403278688525
3764350273,-1.3972131147541,10.1211475409836
2611404470,1.30786885245902,12.585737704918
3112285559,-0.372622950819672,11.1686885245902
3760182647,1.32770491803279,13.1039344262295
1847513163,3.38131147540984,14.8737704918033
2609269708,1.01508196721311,12.7981967213115
2619943119,1.63524590163934,13.8562295081967
3747297431,10.7239344262295,22.4939344262295
3873266170,5.09262295081967,15.7745901639344
1880658219,5.1916393442623,14.7940983606557
899976019,-1.29131147540984,10.5511475409836
3090842133,2.40639344262295,14.9690163934426
3117834515,3.14573770491803,16.3165573770492
3408438373,-0.642950819672131,12.1298360655738
2252019992,10.8945901639344,22.2865573770492
3802323662,5.08737704918033,15.4031147540984
1935607442,-1.53180327868852,9.95065573770492
2611088888,0.904918032786885,12.9168852459016
1839254037,-0.94344262295082,9.56918032786885
